genus,species,num_loc,lat_min,lon_min,lat_max,lon_max
Encarsia,bennetti,3,19.531932,71.247499,30.3308401,80.859666
Encarsia,berlesei,42,-34.9964962,-124.097067824,67.6783253,139.2394179
Encarsia,bicolor,1,21.2160437,-157.9752029,21.2160437,-157.9752029
Encarsia,bifasciata,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,bimaculata,18,-36.5986095,-111.7632754,34.395342,148.9464218
Encarsia,bolangera,1,14.5203896,75.7223521,14.5203896,75.7223521
Encarsia,borkusiensis,1,26.4073841,93.2551303,26.4073841,93.2551303
Encarsia,boswelli,14,-33.5991294,-157.9752029,21.2160437,150.8346571
Encarsia,bothrocera,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,brachyura,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,brahmsi,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,brasiliensis,31,-34.9964962,-144.6434897,52.2379891,24.991639
Encarsia,brevicalcar,1,15.3004543,74.0855134,15.3004543,74.0855134
Encarsia,brevivalvula,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,brevivena,2,10.9094334,76.0554568,19.531932,78.3665347
Encarsia,brimblecombei,20,-34.9964962,-118.7559973,42.1640662,144.4588889
Encarsia,brittanica,1,54.7023545,-3.2765752,54.7023545,-3.2765752
Encarsia,brunnea,1,18.2017809,-66.5841245,18.2017809,-66.5841245
Encarsia,bunyae,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,caelata,1,-6.3472901,106.779011,-6.3472901,106.779011
Encarsia,caelibaris,1,40.0028028,-4.0031039,40.0028028,-4.0031039
Encarsia,californica,2,34.395342,-118.7559973,36.7014631,-111.7632754
Encarsia,capensis,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,cappa,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,cassida,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,catemaco,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,catherineae,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Encarsia,caudata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,cerataphivora,1,14.8971921,100.83273,14.8971921,100.83273
Encarsia,chaetogastra,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,chaoi,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,chauliodoa,1,-36.5986095,144.6780052,-36.5986095,144.6780052
Encarsia,chichenitza,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,cibcensis,7,-16.049278,-171.6645387,32.9407496,166.9333009
Encarsia,ciliata,1,18.2017809,-66.5841245,18.2017809,-66.5841245
Encarsia,circumsculpturata,1,1.4419683,38.4313975,1.4419683,38.4313975
Encarsia,citrella,7,-34.9964962,-118.7559973,36.7014631,-64.9672816
Encarsia,citri,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,citricola,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,citrina,100,-41.500083,-177.1489648,67.6783253,179.0122737
Encarsia,citrofila,3,-34.9493036,104.999927,35.000074,138.6076182
Encarsia,clara,1,-19.85161,133.2303375,-19.85161,133.2303375
Encarsia,clariscutellum,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,clavata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,clavulata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,clypealis,16,-34.9493036,-99.5120985,31.8160381,144.75755103
Encarsia,coimbatorensis,1,10.9094334,78.3665347,10.9094334,78.3665347
Encarsia,colima,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,collecta,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,confusa,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,coquilletti,5,19.4325301,-118.7559973,43.6447642,-77.0366455
Encarsia,coryli,1,42.6384261,12.674297,42.6384261,12.674297
Encarsia,costaricensis,2,10.2735633,-99.1332101,19.4325301,-84.0739101
Encarsia,craspedia,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,cubensis,8,-10.3333332,-99.1332101,27.7567667,-53.1999999
Encarsia,curtifuniculata,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,cybele,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,dalbulae,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Encarsia,davidi,4,-28.8166235,-15.7464438,30.8760272,35.0015196
Encarsia,desantisi,4,-34.9964962,-81.4639834,27.7567667,-49.0232347
Encarsia,despecta,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,dewa,1,-1.97560385,120.295079345,-1.97560385,120.295079345
Encarsia,dialeurodis,2,10.3529588,71.247499,30.3308401,76.5119752
Encarsia,dialeuroporae,1,30.3308401,71.247499,30.3308401,71.247499
Encarsia,diaspidicola,18,-28.8166235,-124.097067824,42.6384261,139.2394179
Encarsia,dichroa,3,28.5306525,-15.7464438,37.587794,14.155048
Encarsia,dimai,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,dispersa,19,-33.5991294,-171.6645387,27.7567667,179.0122737
Encarsia,divergens,7,-6.3472901,-99.1332101,26.4073841,112.8471939
Encarsia,dmitrii,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,dominicana,4,19.0974031,-99.1332101,27.7567667,-70.3028025
Encarsia,duorunga,2,10.9094334,78.3665347,27.1303344,80.859666
Encarsia,echinocera,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,ectophaga,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Encarsia,elcielica,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,elegans,11,-25.2303004,12.674297,42.6384261,144.4588889
Encarsia,elegantula,1,42.6384261,12.674297,42.6384261,12.674297
Encarsia,elenae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,ellisvillensis,1,42.3788774,-72.0323659,42.3788774,-72.0323659
Encarsia,escama,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,estrellae,1,37.80852735,-25.4730851865,37.80852735,-25.4730851865
Encarsia,eugeniae,1,-18.9249603,46.4416422,-18.9249603,46.4416422
Encarsia,exornata,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,explorata,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,exserta,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,farinaria,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,farmani,1,30.0417376,79.089691,30.0417376,79.089691
Encarsia,fasciata,22,-6.8699696,-99.5120985,51.0834196,139.2394179
Encarsia,fasciola,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Encarsia,filicornis,1,40.0028028,-4.0031039,40.0028028,-4.0031039
Encarsia,flava,1,-28.8166235,24.991639,-28.8166235,24.991639
Encarsia,flavescens,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,flaviceps,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,flavoscutellum,5,-6.3472901,93.2551303,26.4073841,122.7312101
Encarsia,flexa,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,floralis,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,florena,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,formosa,92,-42.0350669,-175.2026423,64.574131,179.0122737
Encarsia,fujianensis,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,funiculata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,fursovi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,fusca,2,-28.8166235,24.991639,-20.275945,57.5703566
Encarsia,fuzhouensis,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,galilea,2,26.2540493,29.2675469,30.8760272,35.0015196
Encarsia,gallardoi,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Encarsia,gallicola,1,-18.9249603,46.4416422,-18.9249603,46.4416422
Encarsia,gaonae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,gautieri,5,40.0028028,-4.0031039,46.603354,47.7872508
Encarsia,gerlingi,2,1.4419683,38.4313975,35.000074,104.999927
Encarsia,gigas,8,41.6809707,12.674297,59.9393657,134.726645
Encarsia,gracilens,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,grotei,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,guadeloupae,23,-18.6243748,-157.9752029,28.5306525,179.0122737
Encarsia,guajavae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,guamuchil,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,guangxingana,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,guerrierii,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,gunturensis,2,15.9240905,80.1863809,27.1303344,80.859666
Encarsia,haitiensis,7,8.0018709,-157.9752029,23.9739374,120.9820179
Encarsia,hamata,3,26.5450001,52.9471344,36.5748441,139.2394179
Encarsia,hamoni,3,19.4325301,-99.1332101,41.6809707,44.0287382
Encarsia,hamulata,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,hansoni,1,10.2735633,-84.0739101,10.2735633,-84.0739101
Encarsia,hapalia,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,harrisoni,1,52.7954791,-0.540240236617,52.7954791,-0.540240236617
Encarsia,heratyi,1,36.7014631,-118.7559973,36.7014631,-118.7559973
Encarsia,hitam,5,10.2188344,79.089691,30.0417376,93.2551303
Encarsia,horatii,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,hragila,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,inaron,45,-41.500083,-118.7559973,63.2467777,172.8344077
Encarsia,indica,1,22.3511148,78.6677428,22.3511148,78.6677428
Encarsia,indigoferae,1,32.9407496,52.9471344,32.9407496,52.9471344
Encarsia,inida,1,27.601029,88.4541363868,27.601029,88.4541363868
Encarsia,inquirenda,11,13.2904027,-4.0031039,42.6384261,139.2394179
Encarsia,inserens,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,insignis,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,insolita,1,28.3641989,94.7586273,28.3641989,94.7586273
Encarsia,insulana,1,-9.7354343,162.8288542,-9.7354343,162.8288542
Encarsia,intermedia,4,42.1640662,8.2319736,59.6749712,14.5208584
Encarsia,interstrica,2,22.9964948,87.6855882,26.5450001,117.842778
Encarsia,iris,3,-31.8759834,121.0187246,-21.9182855,147.2869493
Encarsia,isaaci,7,10.9094334,-100.4458824,41.6809707,84.6897321
Encarsia,ishii,3,24.0,109.0,36.5748441,139.2394179
Encarsia,ixorae,1,10.9094334,78.3665347,10.9094334,78.3665347
Encarsia,japonica,3,23.9739374,117.842778,36.5748441,139.2394179
Encarsia,jowaiana,1,25.5379432,91.2999102,25.5379432,91.2999102
Encarsia,juanae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,justicia,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,kalamundae,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,kasparyani,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,kemneri,1,59.6749712,14.5208584,59.6749712,14.5208584
Encarsia,khadijae,3,20.5431241,79.089691,30.0417376,84.6897321
Encarsia,koebelei,1,21.2160437,-157.9752029,21.2160437,-157.9752029
Encarsia,lacuma,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,lahorensis,19,19.4325301,-118.7559973,55.5043158,113.1982688
Encarsia,lambei,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,lanceolata,7,-4.7493932,-99.1332101,27.7567667,-52.8973005
Encarsia,lasallei,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,latipennis,1,-28.8166235,24.991639,-28.8166235,24.991639
Encarsia,lehri,1,45.0819456,134.726645,45.0819456,134.726645
Encarsia,leptosa,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,leucaenae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,leucaspidis,14,38.9597594,-8.0932407,59.6749712,44.0287382
Encarsia,leucippi,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,levadicola,2,28.5306525,-16.9817465613,32.75175465,-15.7464438
Encarsia,levo,1,22.9964948,87.6855882,22.9964948,87.6855882
Encarsia,liliyingae,1,23.1357694,113.1982688,23.1357694,113.1982688
Encarsia,lineolata,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,lipaleyrodis,1,10.9094334,78.3665347,10.9094334,78.3665347
Encarsia,llera,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,llerica,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,longicauda,3,-25.2303004,78.3665347,35.000074,121.0187246
Encarsia,longicornis,4,40.0028028,-4.0031039,49.8167003,19.5060937
Encarsia,longifasciata,8,-25.2303004,71.247499,36.5748441,139.2394179
Encarsia,longisetae,1,16.0000552,-24.0083946,16.0000552,-24.0083946
Encarsia,longisetosa,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,longispina,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,longivalvula,3,-25.2303004,71.247499,30.3308401,121.0187246
Encarsia,lopezi,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Encarsia,lougae,1,14.4750607,-14.4529611,14.4750607,-14.4529611
Encarsia,lounsburyi,36,-35.4021015,-118.7559973,50.0000002,165.4880773
Encarsia,luoae,3,23.1357694,113.1982688,40.9975197,122.9955469
Encarsia,lutea,42,-25.2303004,-175.2026423,64.6863136,166.9333009
Encarsia,luteola,17,-31.7613364,-118.7559973,42.3788774,35.0015196
Encarsia,lycopersici,3,-34.9964962,-71.3187696,-15.7934035,-47.8823171
Encarsia,macoensis,1,32.9407496,52.9471344,32.9407496,52.9471344
Encarsia,macroptera,5,19.531932,71.247499,30.9293211,80.859666
Encarsia,macula,2,19.4325301,-99.5120985,31.8160381,-99.1332101
Encarsia,maculata,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,maculiformis,1,19.2000001,109.5999999,19.2000001,109.5999999
Encarsia,madera,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,magnalata,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,magniclava,2,4.8417097,-81.3066245,8.3096067,-58.641689
Encarsia,magnivena,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,mahoniae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,margaritiventris,9,38.6281733,10.4234469,63.2467777,70.8156541
Encarsia,marginata,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,maria,2,-30.5343664,135.6301212,-21.9182855,144.4588889
Encarsia,marinikia,1,45.0819456,134.726645,45.0819456,134.726645
Encarsia,maritima,1,45.0819456,134.726645,45.0819456,134.726645
Encarsia,marxi,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,maura,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Encarsia,meghalayana,1,25.5379432,91.2999102,25.5379432,91.2999102
Encarsia,melanostoma,1,28.5306525,-15.7464438,28.5306525,-15.7464438
Encarsia,merceti,11,-4.7993355,-99.1332101,35.000074,122.7312101
Encarsia,meritoria,15,-28.8166235,-118.7559973,46.603354,35.0015196
Encarsia,mescheryakovi,1,45.0819456,134.726645,45.0819456,134.726645
Encarsia,metallicus,1,-18.9249603,46.4416422,-18.9249603,46.4416422
Encarsia,mexicana,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,mexicella,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,microtricha,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,mineoi,7,-21.9182855,-4.0031039,40.0028028,144.4588889
Encarsia,minuta,1,16.0000552,-24.0083946,16.0000552,-24.0083946
Encarsia,moctezumana,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,moffsi,2,59.6749712,14.5208584,63.2467777,25.9209164
Encarsia,mohyuddini,2,23.9739374,71.247499,30.3308401,120.9820179
Encarsia,mollicellae,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Encarsia,morela,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,muliyali,4,10.9094334,78.3665347,27.1303344,100.83273
Encarsia,multiciliata,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,nanjingensis,1,33.0000001,119.9999999,33.0000001,119.9999999
Encarsia,narayanani,2,19.531932,76.0554568,27.1303344,80.859666
Encarsia,narroi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,nayarita,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,neocala,1,-21.3019904,165.4880773,-21.3019904,165.4880773
Encarsia,neocitricola,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,neoporteri,6,8.3096067,-111.7632754,34.395342,-81.3066245
Encarsia,nepalensis,1,28.1082107,84.0917515,28.1082107,84.0917515
Encarsia,nigricephala,31,-34.9964962,-144.6434897,41.6809707,166.9333009
Encarsia,nigrifemur,1,-6.3472901,106.779011,-6.3472901,106.779011
Encarsia,nigriventris,2,-25.2303004,121.0187246,-21.9182855,144.4588889
Encarsia,niigatae,2,23.9739374,120.9820179,36.5748441,139.2394179
Encarsia,nipponica,3,21.2160437,-157.9752029,39.9059631,139.2394179
Encarsia,nitella,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,noahi,3,28.5306525,-25.4730851865,37.80852735,-15.7464438
Encarsia,noordami,3,-33.5991294,101.583949,2.3923759,150.8346571
Encarsia,norani,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,normarki,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,notha,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,noyesana,1,23.1357694,113.1982688,23.1357694,113.1982688
Encarsia,noyesi,12,-20.4859417,-118.7559973,36.7014631,-54.6183864
Encarsia,nupta,1,12.7503486,122.7312101,12.7503486,122.7312101
Encarsia,oakeyensis,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,oaxaca,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,obliqua,2,-21.9182855,144.2489081,-5.6816068,144.4588889
Encarsia,obtusiclava,2,14.5203896,75.7223521,27.1303344,80.859666
Encarsia,occultans,3,20.5431241,80.859666,27.1303344,85.906508
Encarsia,olgae,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,olivina,3,26.2540493,14.155048,47.1817585,29.2675469
Encarsia,opulenta,23,-34.9493036,-99.5120985,35.000074,144.75755103
Encarsia,orangae,1,19.531932,76.0554568,19.531932,76.0554568
Encarsia,ossira,1,20.5431241,84.6897321,20.5431241,84.6897321
Encarsia,papaceki,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,paracitrella,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,paradiaspidicola,1,16.0000552,-24.0083946,16.0000552,-24.0083946
Encarsia,parvella,2,9.6000359,-75.0,15.0000001,7.9999721
Encarsia,paucisetosa,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,pauliani,1,-18.9249603,46.4416422,-18.9249603,46.4416422
Encarsia,pedana,2,-31.8759834,121.0187246,-25.2303004,147.2869493
Encarsia,peltata,2,36.7014631,-118.7559973,38.7251776,-105.6077166
Encarsia,perconfusa,1,26.2540493,29.2675469,26.2540493,29.2675469
Encarsia,perflava,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,pergandiella,39,-41.500083,-157.9752029,43.6211955,172.8344077
Encarsia,perniciosi,70,-36.5986095,-120.7372569,52.8032368,147.2869493
Encarsia,perplexa,11,10.8677845,-157.9752029,31.8160381,120.9820179
Encarsia,perpulchella,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,persequens,1,12.7503486,122.7312101,12.7503486,122.7312101
Encarsia,perseus,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,perstrenua,3,-34.9493036,104.999927,35.000074,138.6076182
Encarsia,peruviana,1,-6.8699696,-75.0458514,-6.8699696,-75.0458514
Encarsia,phaea,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,picithorax,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,picta,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,pilosa,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,pinella,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,pineti,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,pithecura,1,16.8259793,-88.7600926,16.8259793,-88.7600926
Encarsia,pitilla,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,plana,3,19.2000001,109.5999999,26.5450001,117.842778
Encarsia,planchoniae,1,7.878,80.7038245875,7.878,80.7038245875
Encarsia,plaumanni,1,-27.0628366,-51.1149649,-27.0628366,-51.1149649
Encarsia,polaszeki,1,-8.4127482,-38.3087922,-8.4127482,-38.3087922
Encarsia,porteri,7,-34.9964962,-79.3666964,-1.3397667,-41.9294775
Encarsia,portoricensis,5,18.2017809,-118.7559973,36.7014631,-64.7603582
Encarsia,praecipua,1,-42.0350669,146.6366887,-42.0350669,146.6366887
Encarsia,praegrandis,1,-5.6816068,144.2489081,-5.6816068,144.2489081
Encarsia,primitiva,1,30.3308401,71.247499,30.3308401,71.247499
Encarsia,prinslooi,1,-28.8166235,24.991639,-28.8166235,24.991639
Encarsia,prolata,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,protransvena,21,-34.9964962,-157.9752029,42.6384261,179.0122737
Encarsia,pseudoaonidiae,2,23.1357694,113.1982688,36.5748441,139.2394179
Encarsia,pseudocitrella,6,-8.4127482,-99.1332101,27.7567667,-38.3087922
Encarsia,pseudococci,1,27.1303344,80.859666,27.1303344,80.859666
Encarsia,pulliclava,3,-30.5343664,121.0187246,-21.9182855,144.4588889
Encarsia,punicae,2,14.5203896,75.7223521,15.9240905,80.1863809
Encarsia,pura,1,19.531932,76.0554568,19.531932,76.0554568
Encarsia,quaintancei,16,-15.7934035,-99.1332101,40.7305991,-47.8823171
Encarsia,quercicola,1,36.7014631,-118.7559973,36.7014631,-118.7559973
Encarsia,ramsesi,1,26.2540493,29.2675469,26.2540493,29.2675469
Encarsia,reeda,3,25.5379432,79.089691,30.0417376,93.2551303
Encarsia,rentzi,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,reticulata,1,30.8760272,35.0015196,30.8760272,35.0015196
Encarsia,ruizi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,sankarani,1,26.4073841,93.2551303,26.4073841,93.2551303
Encarsia,santaelenae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,scapeata,1,30.8760272,35.0015196,30.8760272,35.0015196
Encarsia,schmidti,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,scylla,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Encarsia,seminigriclava,2,-31.8759834,144.4588889,-21.9182855,147.2869493
Encarsia,septentrionalis,5,10.3529588,71.247499,30.3308401,85.906508
Encarsia,setata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,shutovae,1,41.5089324,74.724091,41.5089324,74.724091
Encarsia,sikkimiana,1,27.601029,88.4541363868,27.601029,88.4541363868
Encarsia,silvestrii,1,42.6384261,12.674297,42.6384261,12.674297
Encarsia,silvifilia,3,-42.0350669,144.4588889,-21.9182855,148.9464218
Encarsia,singularis,3,23.1357694,113.1982688,26.5450001,120.9820179
Encarsia,sinica,1,23.1357694,113.1982688,23.1357694,113.1982688
Encarsia,siphonini,1,15.9500319,37.9999668,15.9500319,37.9999668
Encarsia,smithi,24,-28.8166235,-157.9752029,36.5748441,150.1982846
Encarsia,socratis,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,sophia,60,-34.9964962,-157.9752029,45.0819456,144.4588889
Encarsia,spinosa,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,stirlingia,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,strenua,19,-4.7993355,-118.7559973,40.0028028,139.2394179
Encarsia,subelongata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,subhyalina,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,submetallica,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,sueloderi,1,10.2735633,-84.0739101,10.2735633,-84.0739101
Encarsia,superba,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,swifti,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,synaptocera,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,tabacivora,5,-10.3333332,-99.1332101,33.6874388,-53.1999999
Encarsia,tachii,1,19.2000001,109.5999999,19.2000001,109.5999999
Encarsia,taciti,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,taiwanensis,1,23.9739374,120.9820179,23.9739374,120.9820179
Encarsia,tamaulipeca,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tampicana,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tapachula,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tarsalis,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,telemachusi,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Encarsia,tennysoni,1,-24.7761085,134.755,-24.7761085,134.755
Encarsia,terebrator,1,15.9240905,80.1863809,15.9240905,80.1863809
Encarsia,terebrella,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tetraleurodis,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,thoracaphis,1,36.5748441,139.2394179,36.5748441,139.2394179
Encarsia,thoreauini,4,-31.8759834,121.0187246,-21.9182855,147.2869493
Encarsia,tinctoriae,2,10.2188344,78.3665347,10.9094334,92.5771329
Encarsia,titillata,3,19.4325301,-99.1332101,27.7567667,-80.8328747
Encarsia,totiaurea,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,toticilia,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,townsendi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tremblayi,2,8.3676771,-24.0083946,16.0000552,49.083416
Encarsia,trialeurodis,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tricolor,18,28.5306525,-25.4730851865,59.6749712,134.726645
Encarsia,trilineata,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tristis,12,-25.2303004,-14.4529611,30.9293211,144.4588889
Encarsia,trivittata,2,23.9739374,80.859666,27.1303344,120.9820179
Encarsia,trjapitzini,1,45.0819456,134.726645,45.0819456,134.726645
Encarsia,tuxpan,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,tuxtla,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,udaipuriensis,4,10.9094334,73.7684549,27.1303344,85.906508
Encarsia,uncinata,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Encarsia,unfasciata,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Encarsia,unicitrella,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,unisetae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,ustulata,3,-42.0350669,121.0187246,-25.2303004,146.6366887
Encarsia,vandrieschei,1,36.5748441,139.2394179,36.5748441,139.2394179
