family,genus,species,num_orders,num_fam,num_spp
Eulophidae,Baryscapus,ceroplastophilus,2,5,13
Eulophidae,Baryscapus,chlamytis,1,1,7
Eulophidae,Baryscapus,chrysopae,3,3,10
Eulophidae,Baryscapus,cirsiicola,0,0,0
Eulophidae,Baryscapus,coerulescens,4,18,40
Eulophidae,Baryscapus,contingens,0,0,0
Eulophidae,Baryscapus,conwentziae,2,2,3
Eulophidae,Baryscapus,cormus,1,2,2
Eulophidae,Baryscapus,crassicornis,2,2,4
Eulophidae,Baryscapus,daira,2,5,19
Eulophidae,Baryscapus,diaphantus,1,1,1
Eulophidae,Baryscapus,diorhabdivorus,1,1,1
Eulophidae,Baryscapus,dolosus,3,9,17
Eulophidae,Baryscapus,dryocoetae,0,0,0
Eulophidae,Baryscapus,elasmi,1,2,3
Eulophidae,Baryscapus,embolicus,0,0,0
Eulophidae,Baryscapus,endemus,4,18,44
Eulophidae,Baryscapus,endofiticus,1,1,1
Eulophidae,Baryscapus,erynniae,2,2,7
Eulophidae,Baryscapus,eudolichocerus,0,0,0
Eulophidae,Baryscapus,euphorbiae,1,1,1
Eulophidae,Baryscapus,evonymellae,2,6,15
Eulophidae,Baryscapus,fechteri,0,0,0
Eulophidae,Baryscapus,fennahi,1,1,3
Eulophidae,Baryscapus,fossarum,1,1,2
Eulophidae,Baryscapus,fumipennis,2,2,2
Eulophidae,Baryscapus,galactopus,4,10,36
Eulophidae,Baryscapus,garganus,3,3,3
Eulophidae,Baryscapus,gaziantepensis,1,1,1
Eulophidae,Baryscapus,gerstaeckeriae,1,1,2
Eulophidae,Baryscapus,gigas,1,1,2
Eulophidae,Baryscapus,globosiclava,0,0,0
Eulophidae,Baryscapus,gradwelli,3,5,8
Eulophidae,Baryscapus,grafi,0,0,0
Eulophidae,Baryscapus,granulatus,0,0,0
Eulophidae,Baryscapus,haeselbarthi,2,2,2
Eulophidae,Baryscapus,hedysari,1,1,1
Eulophidae,Baryscapus,hemigaster,0,0,0
Eulophidae,Baryscapus,holbeini,1,1,3
Eulophidae,Baryscapus,hunteri,1,1,1
Eulophidae,Baryscapus,hylesini,1,2,2
Eulophidae,Baryscapus,ichthyus,1,1,3
Eulophidae,Baryscapus,impeditus,2,3,7
Eulophidae,Baryscapus,insularis,0,0,0
Eulophidae,Baryscapus,irideus,2,2,3
Eulophidae,Baryscapus,jicus,0,0,0
Eulophidae,Baryscapus,kilinceri,0,0,0
Eulophidae,Baryscapus,lissus,1,1,2
Eulophidae,Baryscapus,lotellae,1,1,1
Eulophidae,Baryscapus,luculentus,0,0,0
Eulophidae,Baryscapus,malacosomae,1,1,6
Eulophidae,Baryscapus,malophilus,1,2,2
Eulophidae,Baryscapus,megachilidis,1,1,5
Eulophidae,Baryscapus,megos,0,0,0
Eulophidae,Baryscapus,microrhopalae,1,2,3
Eulophidae,Baryscapus,modestus,2,3,12
Eulophidae,Baryscapus,moldovicus,1,1,1
Eulophidae,Baryscapus,mucronatus,0,0,0
Eulophidae,Baryscapus,multisetosus,0,0,0
Eulophidae,Baryscapus,nigroviolaceus,4,11,40
Eulophidae,Baryscapus,nordi,1,1,3
Eulophidae,Baryscapus,obesulus,0,0,0
Eulophidae,Baryscapus,oophagus,2,3,4
Eulophidae,Baryscapus,orgyiae,1,1,1
Eulophidae,Baryscapus,pallasi,0,0,0
Eulophidae,Baryscapus,pallidae,1,1,3
Eulophidae,Baryscapus,papaveris,1,1,4
Eulophidae,Baryscapus,phidippi,1,1,1
Eulophidae,Baryscapus,philodromi,1,1,2
Eulophidae,Baryscapus,phytomyzae,1,1,2
Eulophidae,Baryscapus,pilicornis,0,0,0
Eulophidae,Baryscapus,pospelovi,3,8,16
Eulophidae,Baryscapus,prionomeri,1,1,1
Eulophidae,Baryscapus,protasis,1,1,1
Eulophidae,Baryscapus,racemariae,1,2,20
Eulophidae,Baryscapus,repulsus,0,0,0
Eulophidae,Baryscapus,rugglesi,1,1,4
Eulophidae,Baryscapus,salsolae,1,1,1
Eulophidae,Baryscapus,sana,0,0,0
Eulophidae,Baryscapus,servadeii,2,2,5
Eulophidae,Baryscapus,shawkahensis,0,0,0
Eulophidae,Baryscapus,silvestrii,1,1,1
Eulophidae,Baryscapus,spartifoliellae,1,1,1
Eulophidae,Baryscapus,spenceri,1,1,1
Eulophidae,Baryscapus,stanfordiensis,1,1,1
Eulophidae,Baryscapus,starki,1,1,1
Eulophidae,Baryscapus,sugonjaevi,2,2,11
Eulophidae,Baryscapus,szocsi,2,8,14
Eulophidae,Baryscapus,talitzkii,2,2,2
Eulophidae,Baryscapus,thanasimi,1,2,5
Eulophidae,Baryscapus,theclae,1,1,1
Eulophidae,Baryscapus,tineivorus,2,2,7
Eulophidae,Baryscapus,transversalis,2,3,4
Eulophidae,Baryscapus,turionum,3,6,8
Eulophidae,Baryscapus,uetzi,2,2,2
Eulophidae,Baryscapus,virens,1,1,1
Eulophidae,Ceranisus,adiyamanensis,0,0,0
Eulophidae,Ceranisus,africanensis,1,1,1
Eulophidae,Ceranisus,amanosus,0,0,0
Eulophidae,Ceranisus,americensis,1,1,3
Eulophidae,Ceranisus,antalyacus,1,1,1
Eulophidae,Ceranisus,atcanacus,0,0,0
Eulophidae,Ceranisus,auriventris,0,0,0
Eulophidae,Ceranisus,barsoomensis,0,0,0
Eulophidae,Ceranisus,bozovaensis,0,0,0
Eulophidae,Ceranisus,femoratus,1,1,3
Eulophidae,Ceranisus,filizinancae,0,0,0
Eulophidae,Ceranisus,hirsutus,0,0,0
Eulophidae,Ceranisus,hoddlei,0,0,0
Eulophidae,Ceranisus,jabanitarlensis,0,0,0
Eulophidae,Ceranisus,javae,1,1,1
Eulophidae,Ceranisus,karacadagi,0,0,0
Eulophidae,Ceranisus,karkamisus,0,0,0
Eulophidae,Ceranisus,kemalae,0,0,0
Eulophidae,Ceranisus,kirimensis,1,1,1
Eulophidae,Ceranisus,kocaki,0,0,0
Eulophidae,Ceranisus,komurcukurus,0,0,0
Eulophidae,Ceranisus,lepidotus,1,1,2
Eulophidae,Ceranisus,loomansi,1,1,1
Eulophidae,Ceranisus,menes,3,3,26
Eulophidae,Ceranisus,nigricornis,0,0,0
Eulophidae,Ceranisus,nigrifemora,0,0,0
Eulophidae,Ceranisus,nizipus,0,0,0
Eulophidae,Ceranisus,oezdikmeni,0,0,0
Eulophidae,Ceranisus,oguzeliensis,0,0,0
Eulophidae,Ceranisus,onuri,1,1,1
Eulophidae,Ceranisus,pacuvius,3,3,6
Eulophidae,Ceranisus,planitianus,0,0,0
Eulophidae,Ceranisus,rubensteina,0,0,0
Eulophidae,Ceranisus,russelli,1,1,10
Eulophidae,Ceranisus,sekilinensis,0,0,0
Eulophidae,Ceranisus,semitestaceus,0,0,0
Eulophidae,Ceranisus,sincanus,0,0,0
Eulophidae,Ceranisus,udnamtak,0,0,0
Eulophidae,Ceranisus,ukrainensis,0,0,0
Eulophidae,Ceranisus,votetoda,0,0,0
Eulophidae,Galeopsomyia,compacta,0,0,0
Eulophidae,Galeopsomyia,cupreus,0,0,0
Eulophidae,Galeopsomyia,deilochus,0,0,0
Eulophidae,Galeopsomyia,epidius,0,0,0
Eulophidae,Galeopsomyia,fausta,1,1,1
Eulophidae,Galeopsomyia,flavipes,0,0,0
Eulophidae,Galeopsomyia,glypta,2,2,2
Eulophidae,Galeopsomyia,haemon,2,3,7
Eulophidae,Galeopsomyia,itauna,1,1,1
Eulophidae,Galeopsomyia,macaxeira,0,0,0
Eulophidae,Galeopsomyia,multisulcata,0,0,0
Eulophidae,Galeopsomyia,nicaraguaensis,0,0,0
Eulophidae,Galeopsomyia,nigrocyanea,1,1,1
Eulophidae,Galeopsomyia,persimilis,0,0,0
Eulophidae,Galeopsomyia,scadius,0,0,0
Eulophidae,Galeopsomyia,squamosa,0,0,0
Eulophidae,Galeopsomyia,sulcata,0,0,0
Eulophidae,Galeopsomyia,transcarinata,1,1,1
Eulophidae,Galeopsomyia,valerus,0,0,0
Eulophidae,Galeopsomyia,viridicyanea,0,0,0
Eulophidae,Holarcticesa,clinius,1,1,1
Eulophidae,Holarcticesa,tatrica,0,0,0
Eulophidae,Leptocybe,invasa,1,1,16
Eulophidae,Necremnus,aenigmaticus,2,2,3
Eulophidae,Necremnus,alticola,0,0,0
Eulophidae,Necremnus,artynes,1,1,2
Eulophidae,Necremnus,bahamiensis,1,1,1
Eulophidae,Necremnus,breviramulus,1,1,4
Eulophidae,Necremnus,californicus,0,0,0
Eulophidae,Necremnus,capitatus,1,1,1
Eulophidae,Necremnus,collaris,0,0,0
Eulophidae,Necremnus,comptus,0,0,0
Eulophidae,Necremnus,cosconius,0,0,0
Eulophidae,Necremnus,cosmopterix,1,3,3
Eulophidae,Necremnus,croton,1,1,1
Eulophidae,Necremnus,curtus,0,0,0
Eulophidae,Necremnus,cyriades,1,1,1
Eulophidae,Necremnus,duplicatus,1,1,1
Eulophidae,Necremnus,flagellaris,0,0,0
Eulophidae,Necremnus,folia,1,1,1
Eulophidae,Necremnus,fumatus,0,0,0
Eulophidae,Necremnus,fumipennis,1,1,1
Eulophidae,Necremnus,hippia,0,0,0
Eulophidae,Necremnus,hungaricus,1,1,1
Eulophidae,Necremnus,iphinoe,0,0,0
Eulophidae,Necremnus,kozlovi,0,0,0
Eulophidae,Necremnus,leucarthros,3,12,40
Eulophidae,Necremnus,metalarus,1,5,9
Eulophidae,Necremnus,navonei,1,1,1
Eulophidae,Necremnus,norvegicus,0,0,0
Eulophidae,Necremnus,oregonensis,1,1,1
Eulophidae,Necremnus,phaeochromus,0,0,0
Eulophidae,Necremnus,plumiferae,1,1,1
Eulophidae,Necremnus,propodealis,0,0,0
Eulophidae,Necremnus,purpurascens,0,0,0
Eulophidae,Necremnus,rhaecus,0,0,0
Eulophidae,Necremnus,rugulosus,0,0,0
Eulophidae,Necremnus,silvae,0,0,0
Eulophidae,Necremnus,stylatus,0,0,0
Eulophidae,Necremnus,taigensis,0,0,0
Eulophidae,Necremnus,tidius,4,9,17
Eulophidae,Necremnus,tutae,1,1,1
Eulophidae,Neochrysocharis,achrysocharoides,0,0,0
Eulophidae,Neochrysocharis,acuminatus,0,0,0
Eulophidae,Neochrysocharis,agromyzae,2,2,7
Eulophidae,Neochrysocharis,albicoxa,0,0,0
Eulophidae,Neochrysocharis,albiscapus,3,6,9
Eulophidae,Neochrysocharis,ambitiosus,0,0,0
Eulophidae,Neochrysocharis,aratus,2,3,3
Eulophidae,Neochrysocharis,arizonensis,2,3,11
Eulophidae,Neochrysocharis,arvensis,2,2,3
Eulophidae,Neochrysocharis,aversiflexus,0,0,0
Eulophidae,Neochrysocharis,beasleyi,0,0,0
Eulophidae,Neochrysocharis,bipunctata,0,0,0
Eulophidae,Neochrysocharis,chalybeus,1,1,1
Eulophidae,Neochrysocharis,chlorogaster,4,7,38
Eulophidae,Neochrysocharis,clarus,1,1,1
Eulophidae,Neochrysocharis,clavatus,0,0,0
Eulophidae,Neochrysocharis,clinias,0,0,0
Eulophidae,Neochrysocharis,conglomeratae,1,1,1
Eulophidae,Neochrysocharis,convexus,0,0,0
Eulophidae,Neochrysocharis,cuprifrons,0,0,0
Eulophidae,Neochrysocharis,cyaneoviridis,0,0,0
Eulophidae,Neochrysocharis,diastatae,4,14,32
Eulophidae,Neochrysocharis,dimas,1,1,2
Eulophidae,Neochrysocharis,donna,1,1,1
Eulophidae,Neochrysocharis,elongatus,0,0,0
Eulophidae,Neochrysocharis,epimeralis,0,0,0
Eulophidae,Neochrysocharis,formosus,5,26,121
Eulophidae,Neochrysocharis,hartigi,1,1,1
Eulophidae,Neochrysocharis,hirsutus,1,1,1
Eulophidae,Neochrysocharis,horticola,1,1,1
Eulophidae,Neochrysocharis,hyphantriae,2,2,2
Eulophidae,Neochrysocharis,indicus,1,1,2
Eulophidae,Neochrysocharis,iris,0,0,0
Eulophidae,Neochrysocharis,jazyga,0,0,0
Eulophidae,Neochrysocharis,liriomyzae,1,1,1
Eulophidae,Neochrysocharis,longiventris,2,2,5
Eulophidae,Neochrysocharis,marginalis,1,2,3
Eulophidae,Neochrysocharis,microstoma,1,1,1
Eulophidae,Neochrysocharis,moczari,1,1,2
Eulophidae,Neochrysocharis,nunbergi,1,1,3
Eulophidae,Neochrysocharis,okazakii,1,2,4
Eulophidae,Neochrysocharis,pictipes,2,3,12
Eulophidae,Neochrysocharis,pilosus,0,0,0
Eulophidae,Neochrysocharis,sericeus,0,0,0
Eulophidae,Neochrysocharis,texensis,0,0,0
Eulophidae,Neochrysocharis,trifolii,1,1,1
Eulophidae,Neochrysocharis,tumidiscapus,0,0,0
Eulophidae,Neochrysocharis,villosicornis,0,0,0
Eulophidae,Neochrysocharis,violaceus,1,1,2
Eulophidae,Neochrysocharis,washingtoni,0,0,0
Eulophidae,Omphale,absoluta,0,0,0
Eulophidae,Omphale,acamas,0,0,0
Eulophidae,Omphale,aceris,0,0,0
Eulophidae,Omphale,acuminata,0,0,0
Eulophidae,Omphale,acuminaticornis,0,0,0
Eulophidae,Omphale,acuminativentris,0,0,0
Eulophidae,Omphale,adinothrix,0,0,0
Eulophidae,Omphale,admirabilis,0,0,0
Eulophidae,Omphale,adynata,0,0,0
Eulophidae,Omphale,aethiops,1,1,2
Eulophidae,Omphale,aetius,1,1,1
Eulophidae,Omphale,aglaia,0,0,0
Eulophidae,Omphale,agujascola,0,0,0
Eulophidae,Omphale,alocata,0,0,0
Eulophidae,Omphale,alpestris,0,0,0
Eulophidae,Omphale,alpinicola,0,0,0
Eulophidae,Omphale,altamiraensis,0,0,0
Eulophidae,Omphale,alticola,0,0,0
Eulophidae,Omphale,americana,0,0,0
Eulophidae,Omphale,angusticornis,0,0,0
Eulophidae,Omphale,antonioi,0,0,0
Eulophidae,Omphale,aperta,0,0,0
Eulophidae,Omphale,aphelonota,0,0,0
Eulophidae,Omphale,argothrymma,0,0,0
Eulophidae,Omphale,aspersa,0,0,0
Eulophidae,Omphale,astom,0,0,0
Eulophidae,Omphale,aulacis,0,0,0
Eulophidae,Omphale,aureopurpurea,0,0,0
Eulophidae,Omphale,australis,0,0,0
Eulophidae,Omphale,baryhypha,0,0,0
Eulophidae,Omphale,betulicola,0,0,0
Eulophidae,Omphale,bicincta,1,1,1
Eulophidae,Omphale,bicolorithorax,0,0,0
Eulophidae,Omphale,bitaeniata,0,0,0
Eulophidae,Omphale,bitincta,0,0,0
Eulophidae,Omphale,bouischium,0,0,0
Eulophidae,Omphale,brevibuccata,0,0,0
Eulophidae,Omphale,brevicornis,0,0,0
Eulophidae,Omphale,brevis,2,2,4
Eulophidae,Omphale,breviventris,0,0,0
Eulophidae,Omphale,bricenoi,0,0,0
Eulophidae,Omphale,cacaoensis,0,0,0
Eulophidae,Omphale,caelata,0,0,0
Eulophidae,Omphale,calicuti,0,0,0
Eulophidae,Omphale,capillata,0,0,0
Eulophidae,Omphale,carballoi,0,0,0
Eulophidae,Omphale,carinata,0,0,0
Eulophidae,Omphale,carlylei,0,0,0
Eulophidae,Omphale,cavei,0,0,0
Eulophidae,Omphale,cerina,0,0,0
Eulophidae,Omphale,cherana,0,0,0
Eulophidae,Omphale,chryseis,1,1,1
Eulophidae,Omphale,clavata,0,0,0
Eulophidae,Omphale,clinata,0,0,0
Eulophidae,Omphale,clymene,0,0,0
Eulophidae,Omphale,clypealba,0,0,0
Eulophidae,Omphale,clypealis,2,2,2
Eulophidae,Omphale,clypeogilba,0,0,0
Eulophidae,Omphale,clypeolata,0,0,0
Eulophidae,Omphale,cocaensis,1,1,1
Eulophidae,Omphale,coilus,2,2,3
Eulophidae,Omphale,connectens,0,0,0
Eulophidae,Omphale,cornula,0,0,0
Eulophidae,Omphale,crinicornis,0,0,0
Eulophidae,Omphale,cumbrensis,0,0,0
Eulophidae,Omphale,cyaneicorpus,0,0,0
Eulophidae,Omphale,cyclospila,0,0,0
Eulophidae,Omphale,dentata,0,0,0
Eulophidae,Omphale,deplanata,0,0,0
Eulophidae,Omphale,derogaster,0,0,0
Eulophidae,Omphale,didieri,0,0,0
Eulophidae,Omphale,diocles,0,0,0
Eulophidae,Omphale,divina,1,1,1
Eulophidae,Omphale,doddi,0,0,0
Eulophidae,Omphale,dolichura,0,0,0
Eulophidae,Omphale,earina,0,0,0
Eulophidae,Omphale,elevata,0,0,0
Eulophidae,Omphale,elongata,0,0,0
Eulophidae,Omphale,epaphus,0,0,0
Eulophidae,Omphale,erginnus,0,0,0
Eulophidae,Omphale,erugata,0,0,0
Eulophidae,Omphale,euphorbiae,1,1,1
Eulophidae,Omphale,exerinea,0,0,0
Eulophidae,Omphale,exodonta,0,0,0
Eulophidae,Omphale,exserta,0,0,0
Eulophidae,Omphale,figena,0,0,0
Eulophidae,Omphale,filicornis,0,0,0
Eulophidae,Omphale,flava,0,0,0
Eulophidae,Omphale,flavicephala,0,0,0
Eulophidae,Omphale,flavicorpus,0,0,0
Eulophidae,Omphale,flavifacies,0,0,0
Eulophidae,Omphale,flavifrons,0,0,0
Eulophidae,Omphale,flavirufa,1,1,1
Eulophidae,Omphale,flaviscutellum,0,0,0
Eulophidae,Omphale,fossata,0,0,0
Eulophidae,Omphale,foveata,0,0,0
Eulophidae,Omphale,foviger,1,1,1
Eulophidae,Omphale,friedmani,0,0,0
Eulophidae,Omphale,fulgida,0,0,0
Eulophidae,Omphale,gallicola,0,0,0
Eulophidae,Omphale,ganota,0,0,0
Eulophidae,Omphale,gauldi,0,0,0
Eulophidae,Omphale,gibsoni,0,0,0
Eulophidae,Omphale,gilva,0,0,0
Eulophidae,Omphale,globosa,0,0,0
Eulophidae,Omphale,gracilicornis,0,0,0
Eulophidae,Omphale,gracilis,0,0,0
Eulophidae,Omphale,grahami,1,1,2
Eulophidae,Omphale,guanacastensis,0,0,0
Eulophidae,Omphale,guatemalensis,0,0,0
Eulophidae,Omphale,haplospina,0,0,0
Eulophidae,Omphale,helavai,0,0,0
Eulophidae,Omphale,hermosa,0,0,0
Eulophidae,Omphale,heydoni,0,0,0
Eulophidae,Omphale,hirtipennis,0,0,0
Eulophidae,Omphale,huggerti,0,0,0
Eulophidae,Omphale,ianthina,0,0,0
Eulophidae,Omphale,inaequalis,0,0,0
Eulophidae,Omphale,inaerea,0,0,0
Eulophidae,Omphale,incisa,0,0,0
Eulophidae,Omphale,incognita,1,1,1
Eulophidae,Omphale,incurvata,0,0,0
Eulophidae,Omphale,indistincta,0,0,0
Eulophidae,Omphale,infulata,0,0,0
Eulophidae,Omphale,insetosa,0,0,0
Eulophidae,Omphale,isander,1,1,1
Eulophidae,Omphale,ivani,0,0,0
Eulophidae,Omphale,kasirensis,0,0,0
Eulophidae,Omphale,laeta,0,0,0
Eulophidae,Omphale,laevigata,0,0,0
Eulophidae,Omphale,laeviplana,0,0,0
Eulophidae,Omphale,lanceolata,0,0,0
Eulophidae,Omphale,leiromela,0,0,0
Eulophidae,Omphale,leirostoma,0,0,0
Eulophidae,Omphale,lenticeps,0,0,0
Eulophidae,Omphale,leucoclasma,0,0,0
Eulophidae,Omphale,lissosoma,0,0,0
Eulophidae,Omphale,longiseta,0,0,0
Eulophidae,Omphale,longiventris,0,0,0
Eulophidae,Omphale,lugens,2,2,4
Eulophidae,Omphale,lugubris,0,0,0
Eulophidae,Omphale,lurida,0,0,0
Eulophidae,Omphale,lydia,0,0,0
Eulophidae,Omphale,mandibularis,0,0,0
Eulophidae,Omphale,marginalis,0,0,0
Eulophidae,Omphale,marica,0,0,0
Eulophidae,Omphale,marylandensis,0,0,0
Eulophidae,Omphale,masneri,0,0,0
Eulophidae,Omphale,matrana,0,0,0
Eulophidae,Omphale,melina,0,0,0
Eulophidae,Omphale,mellea,0,0,0
Eulophidae,Omphale,merista,0,0,0
Eulophidae,Omphale,metallica,0,0,0
Eulophidae,Omphale,montana,0,0,0
Eulophidae,Omphale,monticola,0,0,0
Eulophidae,Omphale,moraviensis,0,0,0
Eulophidae,Omphale,morulipes,0,0,0
Eulophidae,Omphale,multidentata,0,0,0
Eulophidae,Omphale,narinosa,0,0,0
Eulophidae,Omphale,nasuta,0,0,0
Eulophidae,Omphale,nigriscapus,0,0,0
Eulophidae,Omphale,nita,0,0,0
Eulophidae,Omphale,nitens,0,0,0
Eulophidae,Omphale,nitida,0,0,0
Eulophidae,Omphale,notaula,0,0,0
Eulophidae,Omphale,noyesi,0,0,0
Eulophidae,Omphale,obscura,0,0,0
Eulophidae,Omphale,obscurinotata,0,0,0
Eulophidae,Omphale,ocelliparva,0,0,0
Eulophidae,Omphale,ochra,0,0,0
Eulophidae,Omphale,ochrosoma,0,0,0
Eulophidae,Omphale,oculiparva,0,0,0
Eulophidae,Omphale,orbita,0,0,0
Eulophidae,Omphale,oriampla,0,0,0
Eulophidae,Omphale,orilata,0,0,0
Eulophidae,Omphale,pallida,0,0,0
Eulophidae,Omphale,parma,0,0,0
Eulophidae,Omphale,pauli,0,0,0
Eulophidae,Omphale,pedicellata,0,0,0
Eulophidae,Omphale,perimeces,0,0,0
Eulophidae,Omphale,petatlana,0,0,0
Eulophidae,Omphale,petiolata,0,0,0
Eulophidae,Omphale,phaola,0,0,0
Eulophidae,Omphale,phruron,0,0,0
Eulophidae,Omphale,pileagena,1,1,1
Eulophidae,Omphale,pilosa,0,0,0
Eulophidae,Omphale,pitillae,0,0,0
Eulophidae,Omphale,poeta,0,0,0
Eulophidae,Omphale,prabha,0,0,0
Eulophidae,Omphale,prasina,0,0,0
Eulophidae,Omphale,prolata,0,0,0
Eulophidae,Omphale,prolongata,0,0,0
Eulophidae,Omphale,pronapis,0,0,0
Eulophidae,Omphale,pulchella,0,0,0
Eulophidae,Omphale,pulchra,0,0,0
Eulophidae,Omphale,purpurea,0,0,0
Eulophidae,Omphale,quinquefasciata,0,0,0
Eulophidae,Omphale,ramonensis,0,0,0
Eulophidae,Omphale,rhesus,0,0,0
Eulophidae,Omphale,rhorata,0,0,0
Eulophidae,Omphale,rieki,0,0,0
Eulophidae,Omphale,rojasi,0,0,0
Eulophidae,Omphale,rossica,0,0,0
Eulophidae,Omphale,rotundigaster,0,0,0
Eulophidae,Omphale,rubigus,1,1,1
Eulophidae,Omphale,sabicegena,1,1,1
Eulophidae,Omphale,safranota,0,0,0
Eulophidae,Omphale,salicis,1,1,2
Eulophidae,Omphale,scrobiculata,0,0,0
Eulophidae,Omphale,scutellata,0,0,0
Eulophidae,Omphale,selvae,0,0,0
Eulophidae,Omphale,semiabdita,0,0,0
Eulophidae,Omphale,semiflavifrons,0,0,0
Eulophidae,Omphale,semiglobosa,0,0,0
Eulophidae,Omphale,setiger,0,0,0
Eulophidae,Omphale,setosa,0,0,0
Eulophidae,Omphale,sola,0,0,0
Eulophidae,Omphale,speciosa,0,0,0
Eulophidae,Omphale,stelteri,1,1,1
Eulophidae,Omphale,stenobasis,0,0,0
Eulophidae,Omphale,sti,0,0,0
Eulophidae,Omphale,stigma,1,1,2
Eulophidae,Omphale,stigmalis,0,0,0
Eulophidae,Omphale,stonia,0,0,0
Eulophidae,Omphale,straminea,0,0,0
Eulophidae,Omphale,strictifinis,0,0,0
Eulophidae,Omphale,sublaevis,0,0,0
Eulophidae,Omphale,sulcatiscutum,0,0,0
Eulophidae,Omphale,sulciscuta,1,1,1
Eulophidae,Omphale,taborskyi,0,0,0
Eulophidae,Omphale,taenifer,0,0,0
Eulophidae,Omphale,tanyops,0,0,0
Eulophidae,Omphale,tanyscapus,0,0,0
Eulophidae,Omphale,tanyteles,0,0,0
Eulophidae,Omphale,tanytelson,0,0,0
Eulophidae,Omphale,tapantibios,0,0,0
Eulophidae,Omphale,telephe,0,0,0
Eulophidae,Omphale,tempora,0,0,0
Eulophidae,Omphale,tenuicornis,0,0,0
Eulophidae,Omphale,theana,0,0,0
Eulophidae,Omphale,thoracicus,0,0,0
Eulophidae,Omphale,tria,0,0,0
Eulophidae,Omphale,triangulata,0,0,0
Eulophidae,Omphale,triclava,0,0,0
Eulophidae,Omphale,tropifer,0,0,0
Eulophidae,Omphale,truncatipennis,0,0,0
Eulophidae,Omphale,turgidus,1,1,1
Eulophidae,Omphale,uruapana,0,0,0
Eulophidae,Omphale,valida,0,0,0
Eulophidae,Omphale,vargasi,0,0,0
Eulophidae,Omphale,varia,0,0,0
Eulophidae,Omphale,varinotata,0,0,0
Eulophidae,Omphale,varipes,1,1,1
Eulophidae,Omphale,versicolor,0,0,0
Eulophidae,Omphale,villalobosi,0,0,0
Eulophidae,Omphale,vinacea,0,0,0
Eulophidae,Omphale,viridiscutellum,0,0,0
Eulophidae,Omphale,vulgaris,1,1,1
Eulophidae,Omphale,wahli,0,0,0
Eulophidae,Omphale,wasari,0,0,0
Eulophidae,Omphale,whartoni,0,0,0
Eulophidae,Omphale,woolleyi,0,0,0
Eulophidae,Omphale,xanthoceps,0,0,0
Eulophidae,Omphale,zunigai,0,0,0
Eulophidae,Oomyzus,anomalus,0,0,0
Eulophidae,Oomyzus,brevistigma,1,1,4
Eulophidae,Oomyzus,cerococci,1,1,1
Eulophidae,Oomyzus,ellisorum,0,0,0
Eulophidae,Oomyzus,galerucivorus,1,1,1
Eulophidae,Oomyzus,gallerucae,1,1,8
Eulophidae,Oomyzus,hemerobii,1,1,1
Eulophidae,Oomyzus,hubeiensis,1,1,1
Eulophidae,Oomyzus,incertus,2,2,10
Eulophidae,Oomyzus,liriomyzae,1,1,1
Eulophidae,Oomyzus,mashhoodi,0,0,0
Eulophidae,Oomyzus,neogallerucae,0,0,0
Eulophidae,Oomyzus,pegomyae,1,1,1
Eulophidae,Oomyzus,propodealis,1,1,1
Eulophidae,Oomyzus,repentinus,0,0,0
Eulophidae,Oomyzus,rujumensis,0,0,0
Eulophidae,Oomyzus,scaposus,2,2,22
Eulophidae,Oomyzus,sempronius,2,2,7
Eulophidae,Oomyzus,sinensis,1,1,1
Eulophidae,Oomyzus,sokolowskii,2,3,6
Eulophidae,Oomyzus,tanaceti,1,1,1
Eulophidae,Oomyzus,tanakai,1,1,1
Eulophidae,Oomyzus,trounius,0,0,0
Eulophidae,Oomyzus,tyriotes,0,0,0
Eulophidae,Oomyzus,viraktamathi,1,1,1
Eulophidae,Oomyzus,waylaricus,0,0,0
Eulophidae,Pediobius,abraxasis,1,1,1
Eulophidae,Pediobius,acalyphae,0,0,0
Eulophidae,Pediobius,acraconae,1,1,1
Eulophidae,Pediobius,adelphae,1,1,1
Eulophidae,Pediobius,aeneus,0,0,0
Eulophidae,Pediobius,africanus,3,3,4
Eulophidae,Pediobius,afronigripes,2,5,13
Eulophidae,Pediobius,agaristae,1,1,1
Eulophidae,Pediobius,alaspharus,1,1,2
Eulophidae,Pediobius,albipes,4,7,15
Eulophidae,Pediobius,alcaeus,3,4,50
Eulophidae,Pediobius,alpinus,0,0,0
Eulophidae,Pediobius,amaurocoelus,3,6,8
Eulophidae,Pediobius,ambilobei,0,0,0
Eulophidae,Pediobius,anastati,2,4,7
Eulophidae,Pediobius,angustifrons,2,4,4
Eulophidae,Pediobius,anomalus,3,4,4
Eulophidae,Pediobius,antennalis,0,0,0
Eulophidae,Pediobius,antiopa,0,0,0
Eulophidae,Pediobius,aphidi,0,0,0
Eulophidae,Pediobius,aphidiphagus,2,2,3
Eulophidae,Pediobius,arcuatus,1,1,1
Eulophidae,Pediobius,aspidomorphae,1,1,1
Eulophidae,Pediobius,atamiensis,2,2,5
Eulophidae,Pediobius,balyanae,1,1,1
Eulophidae,Pediobius,bethylicidus,2,2,4
Eulophidae,Pediobius,bhimtalensis,0,0,0
Eulophidae,Pediobius,bifoveolatus,2,2,2
Eulophidae,Pediobius,brachycerus,2,5,17
Eulophidae,Pediobius,braconiphagus,2,8,10
Eulophidae,Pediobius,bruchicida,4,21,43
Eulophidae,Pediobius,bucculatricis,3,4,4
