family,genus,species,ref
Eulophidae,Tetrastichus,scolyti,1
Eulophidae,Tetrastichus,scriptus,1
Eulophidae,Tetrastichus,sculpturatus,4
Eulophidae,Tetrastichus,sedanka,1
Eulophidae,Tetrastichus,semideae,6
Eulophidae,Tetrastichus,seorsus,1
Eulophidae,Tetrastichus,septentrionalis,4
Eulophidae,Tetrastichus,serenus,3
Eulophidae,Tetrastichus,setifer,5
Eulophidae,Tetrastichus,seychellensis,1
Eulophidae,Tetrastichus,seyrigi,1
Eulophidae,Tetrastichus,shandongensis,1
Eulophidae,Tetrastichus,shaxianensis,1
Eulophidae,Tetrastichus,shonicus,1
Eulophidae,Tetrastichus,silvestrinus,1
Eulophidae,Tetrastichus,simplex,1
Eulophidae,Tetrastichus,sinope,23
Eulophidae,Tetrastichus,sinui,1
Eulophidae,Tetrastichus,sissoo,1
Eulophidae,Tetrastichus,sodalis,4
Eulophidae,Tetrastichus,solvae,1
Eulophidae,Tetrastichus,spassk,1
Eulophidae,Tetrastichus,spirabilis,3
Eulophidae,Tetrastichus,sringericus,1
Eulophidae,Tetrastichus,stom,1
Eulophidae,Tetrastichus,storozhevae,1
Eulophidae,Tetrastichus,stylatus,2
Eulophidae,Tetrastichus,subviridis,2
Eulophidae,Tetrastichus,sugitamabae,1
Eulophidae,Tetrastichus,sumatus,1
Eulophidae,Tetrastichus,sutschanus,2
Eulophidae,Tetrastichus,swaedicola,1
Eulophidae,Tetrastichus,tachos,7
Eulophidae,Tetrastichus,taibaishanensis,1
Eulophidae,Tetrastichus,taiga,1
Eulophidae,Tetrastichus,tanjorensis,6
Eulophidae,Tetrastichus,tanus,1
Eulophidae,Tetrastichus,taprobanensis,2
Eulophidae,Tetrastichus,tauricus,1
Eulophidae,Tetrastichus,taylori,2
Eulophidae,Tetrastichus,tchegdomyn,1
Eulophidae,Tetrastichus,telon,5
Eulophidae,Tetrastichus,temporalis,3
Eulophidae,Tetrastichus,terney,1
Eulophidae,Tetrastichus,testaceus,3
Eulophidae,Tetrastichus,thalaparicus,1
Eulophidae,Tetrastichus,theoi,1
Eulophidae,Tetrastichus,thetisae,1
Eulophidae,Tetrastichus,thonicus,1
Eulophidae,Tetrastichus,thoracicus,1
Eulophidae,Tetrastichus,tibialis,2
Eulophidae,Tetrastichus,tipicus,1
Eulophidae,Tetrastichus,tonkoui,3
Eulophidae,Tetrastichus,translaticius,1
Eulophidae,Tetrastichus,triozai,1
Eulophidae,Tetrastichus,trisetae,1
Eulophidae,Tetrastichus,trisulcatus,8
Eulophidae,Tetrastichus,trjapitzini,2
Eulophidae,Tetrastichus,tunicus,1
Eulophidae,Tetrastichus,tyrtaeus,3
Eulophidae,Tetrastichus,ulmi,5
Eulophidae,Tetrastichus,umae,1
Eulophidae,Tetrastichus,uniarticulata,1
Eulophidae,Tetrastichus,unicolor,1
Eulophidae,Tetrastichus,urgal,1
Eulophidae,Tetrastichus,urkaltus,1
Eulophidae,Tetrastichus,urundiensis,2
Eulophidae,Tetrastichus,urvilleae,1
Eulophidae,Tetrastichus,ussuriensis,1
Eulophidae,Tetrastichus,uttaranchalicus,8
Eulophidae,Tetrastichus,vadanatus,3
Eulophidae,Tetrastichus,vayalicus,2
Eulophidae,Tetrastichus,violaceus,2
Eulophidae,Tetrastichus,voalokae,1
Eulophidae,Tetrastichus,wakicus,1
Eulophidae,Tetrastichus,xylebororum,1
Eulophidae,Tetrastichus,yangi,5
Eulophidae,Tetrastichus,yapensis,1
Eulophidae,Tetrastichus,zalae,1
Eulophidae,Tetrastichus,zekioezeri,2
Eulophidae,Tetrastichus,zeyae,1
Eulophidae,Tetrastichus,zygophylli,1
Eupelmidae,Eupelmus,achreiodes,1
Eupelmidae,Eupelmus,acinellus,3
Eupelmidae,Eupelmus,adustus,2
Eupelmidae,Eupelmus,aereiclavus,2
Eupelmidae,Eupelmus,aeschyli,4
Eupelmidae,Eupelmus,aesopi,1
Eupelmidae,Eupelmus,afer,3
Eupelmidae,Eupelmus,africanus,3
Eupelmidae,Eupelmus,alasorae,5
Eupelmidae,Eupelmus,albipes,1
Eupelmidae,Eupelmus,albitarsis,2
Eupelmidae,Eupelmus,albohirtus,3
Eupelmidae,Eupelmus,algiricus,4
Eupelmidae,Eupelmus,alhazeni,1
Eupelmidae,Eupelmus,amaurodes,1
Eupelmidae,Eupelmus,americanus,2
Eupelmidae,Eupelmus,amillarus,1
Eupelmidae,Eupelmus,amphitus,1
Eupelmidae,Eupelmus,andropogonae,4
Eupelmidae,Eupelmus,angustifrons,2
Eupelmidae,Eupelmus,annulatus,11
Eupelmidae,Eupelmus,anpingensis,1
Eupelmidae,Eupelmus,antipoda,4
Eupelmidae,Eupelmus,aporostichus,1
Eupelmidae,Eupelmus,argentinotatus,1
Eupelmidae,Eupelmus,arizonensis,2
Eupelmidae,Eupelmus,aseculatus,5
Eupelmidae,Eupelmus,aspidoprocti,1
Eupelmidae,Eupelmus,asthenes,1
Eupelmidae,Eupelmus,atropurpureus,13
Eupelmidae,Eupelmus,atus,2
Eupelmidae,Eupelmus,australiensis,19
Eupelmidae,Eupelmus,australis,1
Eupelmidae,Eupelmus,axestias,1
Eupelmidae,Eupelmus,axestops,1
Eupelmidae,Eupelmus,azureus,17
Eupelmidae,Eupelmus,babindaensis,1
Eupelmidae,Eupelmus,basileius,1
Eupelmidae,Eupelmus,benthami,2
Eupelmidae,Eupelmus,bicolor,2
Eupelmidae,Eupelmus,bilingae,2
Eupelmidae,Eupelmus,bimaculatus,1
Eupelmidae,Eupelmus,boharti,1
Eupelmidae,Eupelmus,bonus,2
Eupelmidae,Eupelmus,brachynterae,7
Eupelmidae,Eupelmus,brachypterus,2
Eupelmidae,Eupelmus,brachystylus,2
Eupelmidae,Eupelmus,brachyurus,2
Eupelmidae,Eupelmus,brevicollis,6
Eupelmidae,Eupelmus,brevipennis,1
Eupelmidae,Eupelmus,brincki,3
Eupelmidae,Eupelmus,brunnella,2
Eupelmidae,Eupelmus,brutus,2
Eupelmidae,Eupelmus,bryani,1
Eupelmidae,Eupelmus,bulgaricus,3
Eupelmidae,Eupelmus,burmeisteri,1
Eupelmidae,Eupelmus,caerulophantes,1
Eupelmidae,Eupelmus,caesar,1
Eupelmidae,Eupelmus,calopterus,1
Eupelmidae,Eupelmus,camptopterus,1
Eupelmidae,Eupelmus,caridei,1
Eupelmidae,Eupelmus,carinatus,1
Eupelmidae,Eupelmus,carolinensis,1
Eupelmidae,Eupelmus,catoxanthae,1
Eupelmidae,Eupelmus,cavifrons,3
Eupelmidae,Eupelmus,cecidiptae,3
Eupelmidae,Eupelmus,cerasmus,1
Eupelmidae,Eupelmus,ceroplastae,2
Eupelmidae,Eupelmus,cerris,3
Eupelmidae,Eupelmus,chalcoprepes,1
Eupelmidae,Eupelmus,chauceri,1
Eupelmidae,Eupelmus,chloropus,1
Eupelmidae,Eupelmus,chrysopinus,1
Eupelmidae,Eupelmus,chrysosinamorus,2
Eupelmidae,Eupelmus,cicadae,6
Eupelmidae,Eupelmus,cingulatus,1
Eupelmidae,Eupelmus,clavicornis,4
Eupelmidae,Eupelmus,claviger,8
Eupelmidae,Eupelmus,coccidivorus,2
Eupelmidae,Eupelmus,coleophorae,4
Eupelmidae,Eupelmus,coleopterorum,3
Eupelmidae,Eupelmus,compressiventris,1
Eupelmidae,Eupelmus,confusus,6
Eupelmidae,Eupelmus,conigerae,3
Eupelmidae,Eupelmus,cooki,1
Eupelmidae,Eupelmus,crawfordi,1
Eupelmidae,Eupelmus,cromwelli,1
Eupelmidae,Eupelmus,cupreicollis,1
Eupelmidae,Eupelmus,curculionis,1
Eupelmidae,Eupelmus,curiosus,2
Eupelmidae,Eupelmus,cursor,4
Eupelmidae,Eupelmus,curticinctus,2
Eupelmidae,Eupelmus,curvator,3
Eupelmidae,Eupelmus,curvistylus,4
Eupelmidae,Eupelmus,cyaneicollis,1
Eupelmidae,Eupelmus,cyaneus,2
Eupelmidae,Eupelmus,cyaniceps,7
Eupelmidae,Eupelmus,cynipidis,7
Eupelmidae,Eupelmus,dakarensis,5
Eupelmidae,Eupelmus,darwini,3
Eupelmidae,Eupelmus,dryas,1
Eupelmidae,Eupelmus,dryorhizoxeni,21
Eupelmidae,Eupelmus,dumasi,1
Eupelmidae,Eupelmus,dysombrias,1
Eupelmidae,Eupelmus,dysoplias,1
Eupelmidae,Eupelmus,elegans,1
Eupelmidae,Eupelmus,elgonensis,3
Eupelmidae,Eupelmus,elizabethae,1
Eupelmidae,Eupelmus,elongatus,5
Eupelmidae,Eupelmus,eneubulus,3
Eupelmidae,Eupelmus,epicaste,8
Eupelmidae,Eupelmus,epilamprops,1
Eupelmidae,Eupelmus,epimelas,1
Eupelmidae,Eupelmus,erythrothorax,1
Eupelmidae,Eupelmus,euoplias,1
Eupelmidae,Eupelmus,euprepes,1
Eupelmidae,Eupelmus,eurorientalis,5
Eupelmidae,Eupelmus,eustichus,1
Eupelmidae,Eupelmus,excellens,1
Eupelmidae,Eupelmus,falcatus,4
Eupelmidae,Eupelmus,fantsiliae,4
Eupelmidae,Eupelmus,fasciatus,2
Eupelmidae,Eupelmus,fasciiventris,1
Eupelmidae,Eupelmus,fieldingi,1
Eupelmidae,Eupelmus,finlayi,1
Eupelmidae,Eupelmus,fissicollis,16
Eupelmidae,Eupelmus,flavicrurus,3
Eupelmidae,Eupelmus,flavipes,2
Eupelmidae,Eupelmus,floridanus,3
Eupelmidae,Eupelmus,formosae,8
Eupelmidae,Eupelmus,frederici,2
Eupelmidae,Eupelmus,frondei,3
Eupelmidae,Eupelmus,fulgens,3
Eupelmidae,Eupelmus,fulvipes,3
Eupelmidae,Eupelmus,fuscipectus,2
Eupelmidae,Eupelmus,fuscipennis,11
Eupelmidae,Eupelmus,fuscus,1
Eupelmidae,Eupelmus,gelechiphagus,2
Eupelmidae,Eupelmus,gemellus,4
Eupelmidae,Eupelmus,gorgias,3
Eupelmidae,Eupelmus,gracilis,1
Eupelmidae,Eupelmus,grayi,4
Eupelmidae,Eupelmus,greelyi,1
Eupelmidae,Eupelmus,grisselli,2
Eupelmidae,Eupelmus,guamensis,1
Eupelmidae,Eupelmus,guatemalensis,5
Eupelmidae,Eupelmus,hallami,1
Eupelmidae,Eupelmus,halysidotae,2
Eupelmidae,Eupelmus,hartigi,3
Eupelmidae,Eupelmus,hawaiicus,7
Eupelmidae,Eupelmus,hawaiiensis,1
Eupelmidae,Eupelmus,hayei,2
Eupelmidae,Eupelmus,heinei,1
Eupelmidae,Eupelmus,hemixanthus,1
Eupelmidae,Eupelmus,heterosomus,1
Eupelmidae,Eupelmus,hyalinipennis,1
Eupelmidae,Eupelmus,ignotus,2
Eupelmidae,Eupelmus,impennis,5
Eupelmidae,Eupelmus,indicus,2
Eupelmidae,Eupelmus,infimbriatus,2
Eupelmidae,Eupelmus,iopas,2
Eupelmidae,Eupelmus,iranicus,3
Eupelmidae,Eupelmus,iris,2
Eupelmidae,Eupelmus,ivondroi,1
Eupelmidae,Eupelmus,janstai,4
Eupelmidae,Eupelmus,javae,1
Eupelmidae,Eupelmus,juniperinus,9
Eupelmidae,Eupelmus,kalinai,7
Eupelmidae,Eupelmus,kamijoi,2
Eupelmidae,Eupelmus,karschii,3
Eupelmidae,Eupelmus,kashmiricus,2
Eupelmidae,Eupelmus,keralicus,2
Eupelmidae,Eupelmus,kiefferi,3
Eupelmidae,Eupelmus,koebelei,1
Eupelmidae,Eupelmus,konae,3
Eupelmidae,Eupelmus,kororensis,1
Eupelmidae,Eupelmus,lanceolatus,2
Eupelmidae,Eupelmus,lavoirsieri,2
Eupelmidae,Eupelmus,leptophyas,1
Eupelmidae,Eupelmus,leucothrix,1
Eupelmidae,Eupelmus,levis,3
Eupelmidae,Eupelmus,licinus,2
Eupelmidae,Eupelmus,linearis,5
Eupelmidae,Eupelmus,longicalvus,4
Eupelmidae,Eupelmus,longicauda,1
Eupelmidae,Eupelmus,longicaudus,3
Eupelmidae,Eupelmus,longicornis,4
Eupelmidae,Eupelmus,longicorpus,3
Eupelmidae,Eupelmus,luteipes,2
Eupelmidae,Eupelmus,lutheri,2
Eupelmidae,Eupelmus,maculatus,5
Eupelmidae,Eupelmus,magdalenae,2
Eupelmidae,Eupelmus,malabaricus,2
Eupelmidae,Eupelmus,malgascius,1
Eupelmidae,Eupelmus,martellii,5
Eupelmidae,Eupelmus,matranus,9
Eupelmidae,Eupelmus,mediterraneus,3
Eupelmidae,Eupelmus,mehrnejadi,2
Eupelmidae,Eupelmus,melancrias,1
Eupelmidae,Eupelmus,melanostylus,2
Eupelmidae,Eupelmus,melanotarsus,1
Eupelmidae,Eupelmus,memnonius,6
Eupelmidae,Eupelmus,merops,1
Eupelmidae,Eupelmus,meteori,6
Eupelmidae,Eupelmus,microreticulatus,1
Eupelmidae,Eupelmus,microzonus,9
Eupelmidae,Eupelmus,minozonus,4
Eupelmidae,Eupelmus,mirabilis,3
Eupelmidae,Eupelmus,molokaiensis,1
Eupelmidae,Eupelmus,monas,1
Eupelmidae,Eupelmus,montaignei,5
Eupelmidae,Eupelmus,moroderi,5
Eupelmidae,Eupelmus,muellneri,9
Eupelmidae,Eupelmus,nelsonensis,1
Eupelmidae,Eupelmus,niger,1
Eupelmidae,Eupelmus,nigricoxus,1
Eupelmidae,Eupelmus,nihoaensis,1
Eupelmidae,Eupelmus,nirupama,5
Eupelmidae,Eupelmus,nitidus,3
Eupelmidae,Eupelmus,nitifrons,2
Eupelmidae,Eupelmus,nubifer,1
Eupelmidae,Eupelmus,nyanzaensis,2
Eupelmidae,Eupelmus,oleae,1
Eupelmidae,Eupelmus,olierae,2
Eupelmidae,Eupelmus,olivieri,1
Eupelmidae,Eupelmus,ombrias,1
Eupelmidae,Eupelmus,opacus,4
Eupelmidae,Eupelmus,oreias,1
Eupelmidae,Eupelmus,oribates,1
Eupelmidae,Eupelmus,orientalis,3
Eupelmidae,Eupelmus,orthopterae,9
Eupelmidae,Eupelmus,pacificus,1
Eupelmidae,Eupelmus,pallicornis,5
Eupelmidae,Eupelmus,pallidipes,5
Eupelmidae,Eupelmus,paraleucothrix,1
Eupelmidae,Eupelmus,parasthenes,1
Eupelmidae,Eupelmus,paraxestops,1
Eupelmidae,Eupelmus,parombrias,1
Eupelmidae,Eupelmus,parvulus,1
Eupelmidae,Eupelmus,pauroxanthus,1
Eupelmidae,Eupelmus,pax,3
Eupelmidae,Eupelmus,peculiaris,3
Eupelmidae,Eupelmus,pedatorioides,3
Eupelmidae,Eupelmus,pedatorius,3
Eupelmidae,Eupelmus,peles,1
Eupelmidae,Eupelmus,pelodes,1
Eupelmidae,Eupelmus,pelopus,1
Eupelmidae,Eupelmus,pennisetae,3
Eupelmidae,Eupelmus,perineti,5
Eupelmidae,Eupelmus,persimilis,1
Eupelmidae,Eupelmus,pervius,2
Eupelmidae,Eupelmus,petiolaris,1
Eupelmidae,Eupelmus,phragmitis,3
Eupelmidae,Eupelmus,pini,21
Eupelmidae,Eupelmus,pistaciae,4
Eupelmidae,Eupelmus,platyscapa,1
Eupelmidae,Eupelmus,pleuratus,4
Eupelmidae,Eupelmus,priotoni,4
Eupelmidae,Eupelmus,psychephagus,5
Eupelmidae,Eupelmus,pudicus,1
Eupelmidae,Eupelmus,pulchriceps,23
Eupelmidae,Eupelmus,pullus,3
Eupelmidae,Eupelmus,punctifrons,2
Eupelmidae,Eupelmus,purpuricollis,4
Eupelmidae,Eupelmus,renani,1
Eupelmidae,Eupelmus,retrosus,1
Eupelmidae,Eupelmus,rexonus,4
Eupelmidae,Eupelmus,rhodias,1
Eupelmidae,Eupelmus,rhododorus,1
Eupelmidae,Eupelmus,rhyncogoni,1
Eupelmidae,Eupelmus,ridiaschinae,1
Eupelmidae,Eupelmus,robustus,1
Eupelmidae,Eupelmus,rubicola,5
Eupelmidae,Eupelmus,saharensis,3
Eupelmidae,Eupelmus,saissetiae,1
Eupelmidae,Eupelmus,santaremensis,2
Eupelmidae,Eupelmus,scarabaei,1
Eupelmidae,Eupelmus,schmiedeknechti,6
Eupelmidae,Eupelmus,seculatus,7
Eupelmidae,Eupelmus,semiputatus,3
Eupelmidae,Eupelmus,setiger,3
Eupelmidae,Eupelmus,setosus,2
Eupelmidae,Eupelmus,seyrigi,1
Eupelmidae,Eupelmus,shakespearei,1
Eupelmidae,Eupelmus,simizonus,4
Eupelmidae,Eupelmus,soror,1
Eupelmidae,Eupelmus,soudanensis,1
Eupelmidae,Eupelmus,spermophilus,1
Eupelmidae,Eupelmus,splendens,6
Eupelmidae,Eupelmus,splendidus,5
Eupelmidae,Eupelmus,splendissimus,1
Eupelmidae,Eupelmus,stenozonus,5
Eupelmidae,Eupelmus,stramineipes,6
Eupelmidae,Eupelmus,subsetiger,1
Eupelmidae,Eupelmus,sugonyaevi,4
Eupelmidae,Eupelmus,swezeyi,3
Eupelmidae,Eupelmus,synophri,1
Eupelmidae,Eupelmus,tachardiae,6
Eupelmidae,Eupelmus,tanyaris,1
Eupelmidae,Eupelmus,tanystylus,2
Eupelmidae,Eupelmus,tennysoni,4
Eupelmidae,Eupelmus,tenuicornis,2
Eupelmidae,Eupelmus,terminaliae,1
Eupelmidae,Eupelmus,terryi,1
Eupelmidae,Eupelmus,testaceiventris,49
Eupelmidae,Eupelmus,testaceus,1
Eupelmidae,Eupelmus,tetrazostus,2
Eupelmidae,Eupelmus,thestalus,3
Eupelmidae,Eupelmus,tibicinis,3
Eupelmidae,Eupelmus,toowongi,2
Eupelmidae,Eupelmus,tremulae,4
Eupelmidae,Eupelmus,tryapitzini,3
Eupelmidae,Eupelmus,unipunctipennis,1
Eupelmidae,Eupelmus,urozonus,27
Eupelmidae,Eupelmus,utahensis,4
Eupelmidae,Eupelmus,valsus,2
Eupelmidae,Eupelmus,vanharteni,2
Eupelmidae,Eupelmus,varicauda,2
Eupelmidae,Eupelmus,vermai,2
Eupelmidae,Eupelmus,vesicularis,4
Eupelmidae,Eupelmus,vindex,2
Eupelmidae,Eupelmus,virgilii,1
Eupelmidae,Eupelmus,volator,1
Eupelmidae,Eupelmus,vuilleti,4
Eupelmidae,Eupelmus,vulgaris,1
Eupelmidae,Eupelmus,weilli,2
Eupelmidae,Eupelmus,xanthodorus,1
Eupelmidae,Eupelmus,xanthopus,1
Eupelmidae,Eupelmus,xanthotarsus,1
Eupelmidae,Eupelmus,xenium,2
Eupelmidae,Eupelmus,xestias,1
Eupelmidae,Eupelmus,xestops,1
Eupelmidae,Eupelmus,zandanus,2
Eupelmidae,Eupelmus,zebra,2
Eupelmidae,Eupelmus,zumbensis,1
Eurytomidae,Bephratelloides,ablusus,1
Eurytomidae,Bephratelloides,cubensis,5
Eurytomidae,Bephratelloides,limai,3
Eurytomidae,Bephratelloides,melleus,2
Eurytomidae,Bephratelloides,paraguayensis,6
Eurytomidae,Bephratelloides,petiolatus,1
Eurytomidae,Bephratelloides,pomorum,14
Leucospidae,Leucospis,addenda,1
Leucospidae,Leucospis,affinis,27
Leucospidae,Leucospis,africana,1
Leucospidae,Leucospis,aliena,1
Leucospidae,Leucospis,anthidioides,3
Leucospidae,Leucospis,antiqua,4
Leucospidae,Leucospis,aruina,9
Leucospidae,Leucospis,atriceps,3
Leucospidae,Leucospis,aurantiaca,1
Leucospidae,Leucospis,auripyga,1
Leucospidae,Leucospis,australis,11
Leucospidae,Leucospis,azteca,2
Leucospidae,Leucospis,bakeri,4
Leucospidae,Leucospis,banksi,4
Leucospidae,Leucospis,bifasciata,10
Leucospidae,Leucospis,biguetina,8
Leucospidae,Leucospis,bioculata,1
Leucospidae,Leucospis,birkmani,1
Leucospidae,Leucospis,brasiliensis,2
Leucospidae,Leucospis,brevicauda,18
Leucospidae,Leucospis,buchi,1
Leucospidae,Leucospis,bulbiventris,2
Leucospidae,Leucospis,calligastri,3
Leucospidae,Leucospis,carinifera,2
Leucospidae,Leucospis,cayennensis,10
Leucospidae,Leucospis,clavigaster,1
Leucospidae,Leucospis,colombiana,1
Leucospidae,Leucospis,conicus,2
Leucospidae,Leucospis,coxalis,14
Leucospidae,Leucospis,darjilingensis,1
Leucospidae,Leucospis,desantisi,1
Leucospidae,Leucospis,dorsigera,21
Leucospidae,Leucospis,egaia,7
Leucospidae,Leucospis,elegans,3
Leucospidae,Leucospis,enderleini,4
Leucospidae,Leucospis,fallax,1
Leucospidae,Leucospis,femoricincta,1
Leucospidae,Leucospis,fuelleborniana,3
Leucospidae,Leucospis,funerea,2
Leucospidae,Leucospis,genalis,1
Leucospidae,Leucospis,gigas,3
Leucospidae,Leucospis,giraulti,5
Leucospidae,Leucospis,glaesaria,1
Leucospidae,Leucospis,globigera,1
Leucospidae,Leucospis,gomezi,1
Leucospidae,Leucospis,guzeratensis,11
Leucospidae,Leucospis,histrio,24
Leucospidae,Leucospis,holubi,1
Leucospidae,Leucospis,hopei,4
Leucospidae,Leucospis,ignota,9
Leucospidae,Leucospis,imitans,1
Leucospidae,Leucospis,incarnata,3
Leucospidae,Leucospis,insularis,1
Leucospidae,Leucospis,intermedia,20
Leucospidae,Leucospis,japonica,12
Leucospidae,Leucospis,klugii,4
Leucospidae,Leucospis,lankana,1
Leucospidae,Leucospis,latifrons,4
Leucospidae,Leucospis,leptomera,2
Leucospidae,Leucospis,leucotelus,5
Leucospidae,Leucospis,mackerrasi,1
Leucospidae,Leucospis,maculata,1
Leucospidae,Leucospis,malaica,2
Leucospidae,Leucospis,manaica,3
Leucospidae,Leucospis,metatibialis,1
Leucospidae,Leucospis,mexicana,3
Leucospidae,Leucospis,micrura,2
Leucospidae,Leucospis,miniata,4
Leucospidae,Leucospis,moleyrei,10
Leucospidae,Leucospis,morawitzi,2
Leucospidae,Leucospis,nambui,1
Leucospidae,Leucospis,namibica,1
Leucospidae,Leucospis,nigerrima,1
Leucospidae,Leucospis,nigripyga,1
Leucospidae,Leucospis,niticoxa,1
Leucospidae,Leucospis,obsoleta,3
Leucospidae,Leucospis,opalescens,1
Leucospidae,Leucospis,ornata,4
Leucospidae,Leucospis,osmiae,1
Leucospidae,Leucospis,parvula,1
Leucospidae,Leucospis,pediculata,2
Leucospidae,Leucospis,petiolata,22
Leucospidae,Leucospis,pictipyga,2
Leucospidae,Leucospis,pinna,1
Leucospidae,Leucospis,poeyi,3
Leucospidae,Leucospis,procera,3
Leucospidae,Leucospis,propinqua,1
Leucospidae,Leucospis,pubescens,2
Leucospidae,Leucospis,pulchella,2
Leucospidae,Leucospis,pulcherrima,1
Leucospidae,Leucospis,pulchriceps,12
Leucospidae,Leucospis,pyriformis,2
Leucospidae,Leucospis,regalis,3
Leucospidae,Leucospis,reversa,1
Leucospidae,Leucospis,rieki,6
Leucospidae,Leucospis,rileyi,1
Leucospidae,Leucospis,robertsoni,1
Leucospidae,Leucospis,robusta,1
Leucospidae,Leucospis,rostrata,1
Leucospidae,Leucospis,santarema,3
Leucospidae,Leucospis,schlettereri,2
Leucospidae,Leucospis,sedlaceki,1
Leucospidae,Leucospis,signifera,1
Leucospidae,Leucospis,sinensis,4
Leucospidae,Leucospis,slossonae,1
Leucospidae,Leucospis,speifera,3
Leucospidae,Leucospis,sumichrastii,3
Leucospidae,Leucospis,texana,3
Leucospidae,Leucospis,tricolor,1
Leucospidae,Leucospis,vallicaucaensis,1
Leucospidae,Leucospis,vanharteni,1
Leucospidae,Leucospis,varicollis,2
Leucospidae,Leucospis,ventricosa,1
Leucospidae,Leucospis,versicolor,1
Leucospidae,Leucospis,violaceipennis,1
Leucospidae,Leucospis,viridis,1
Leucospidae,Leucospis,williamsi,1
Leucospidae,Leucospis,xylocopae,1
Leucospidae,Leucospis,yasumatsui,1
Mymaridae,Anagrus,aegyptiacus,7
Mymaridae,Anagrus,ainu,2
Mymaridae,Anagrus,albiclava,1
Mymaridae,Anagrus,amazonensis,2
Mymaridae,Anagrus,antipodus,2
Mymaridae,Anagrus,armatus,4
Mymaridae,Anagrus,atomus,58
Mymaridae,Anagrus,avalae,29
Mymaridae,Anagrus,baeri,5
Mymaridae,Anagrus,bakkendorfi,13
Mymaridae,Anagrus,brasiliensis,1
Mymaridae,Anagrus,breviclavatus,1
Mymaridae,Anagrus,brevifuniculatus,1
Mymaridae,Anagrus,brevis,2
Mymaridae,Anagrus,brocheri,10
Mymaridae,Anagrus,columbi,7
Mymaridae,Anagrus,daanei,2
Mymaridae,Anagrus,dalhousieanus,1
Mymaridae,Anagrus,debilis,5
Mymaridae,Anagrus,delicatus,2
Mymaridae,Anagrus,elegans,1
Mymaridae,Anagrus,elongatus,3
Mymaridae,Anagrus,empanadus,1
Mymaridae,Anagrus,empoascae,4
Mymaridae,Anagrus,ensifer,3
Mymaridae,Anagrus,epos,9
Mymaridae,Anagrus,erythroneurae,4
Mymaridae,Anagrus,fennicus,11
Mymaridae,Anagrus,fisheri,3
Mymaridae,Anagrus,flaveolus,4
Mymaridae,Anagrus,flaviapex,3
Mymaridae,Anagrus,flavus,5
Mymaridae,Anagrus,foersteri,6
Mymaridae,Anagrus,fragranticus,2
Mymaridae,Anagrus,frequens,17
Mymaridae,Anagrus,funebris,2
Mymaridae,Anagrus,gonzalezae,1
Mymaridae,Anagrus,hirashimai,3
Mymaridae,Anagrus,humicola,2
Mymaridae,Anagrus,hydrophilus,3
Mymaridae,Anagrus,incarnatosimilis,35
Mymaridae,Anagrus,incarnatus,8
Mymaridae,Anagrus,insularis,3
Mymaridae,Anagrus,iti,2
Mymaridae,Anagrus,japonicus,2
Mymaridae,Anagrus,kashtanka,2
Mymaridae,Anagrus,klop,1
Mymaridae,Anagrus,kvas,2
Mymaridae,Anagrus,lindberginae,1
Mymaridae,Anagrus,lineolus,3
Mymaridae,Anagrus,longifrangiatus,1
Mymaridae,Anagrus,longitibialis,5
Mymaridae,Anagrus,minutus,1
Mymaridae,Anagrus,miriamae,2
Mymaridae,Anagrus,mockfordi,1
Mymaridae,Anagrus,mymaricornis,6
Mymaridae,Anagrus,naulti,1
Mymaridae,Anagrus,nigriceps,17
Mymaridae,Anagrus,nigriventris,5
Mymaridae,Anagrus,nilaparvatae,3
Mymaridae,Anagrus,oahuensis,4
Mymaridae,Anagrus,obscurus,6
Mymaridae,Anagrus,ogloblini,2
Mymaridae,Anagrus,optabilis,22
Mymaridae,Anagrus,pallidus,4
Mymaridae,Anagrus,pallipes,6
Mymaridae,Anagrus,paranagrosimilis,2
Mymaridae,Anagrus,parvus,3
Mymaridae,Anagrus,perforator,6
Mymaridae,Anagrus,puella,4
Mymaridae,Anagrus,putnamii,3
Mymaridae,Anagrus,quasibrevis,2
Mymaridae,Anagrus,raygilli,3
Mymaridae,Anagrus,rilensis,1
Mymaridae,Anagrus,scassellatii,3
Mymaridae,Anagrus,semiglabrus,3
Mymaridae,Anagrus,sensillatus,5
Mymaridae,Anagrus,setosus,2
Mymaridae,Anagrus,sophiae,1
Mymaridae,Anagrus,stethynioides,4
Mymaridae,Anagrus,striatus,3
Mymaridae,Anagrus,subfuscus,11
Mymaridae,Anagrus,takeyanus,3
Mymaridae,Anagrus,tretiakovae,5
Mymaridae,Anagrus,unilinearis,3
Mymaridae,Anagrus,urichi,3
Mymaridae,Anagrus,ustulatus,5
Mymaridae,Anagrus,vilis,4
Mymaridae,Anagrus,virginiae,1
Mymaridae,Anagrus,vulneratus,2
Mymaridae,Anagrus,yawi,3
Pteromalidae,Muscidifurax,adanacus,2
Pteromalidae,Muscidifurax,raptor,13
Pteromalidae,Muscidifurax,raptorellus,5
Pteromalidae,Muscidifurax,raptoroides,3
Pteromalidae,Muscidifurax,uniraptor,2
Pteromalidae,Muscidifurax,zaraptor,5
Pteromalidae,Pteromalus,aartseni,2
Pteromalidae,Pteromalus,abdominalis,1
Pteromalidae,Pteromalus,aberrans,1
Pteromalidae,Pteromalus,abieticola,1
