family,genus,species,nbr_country,lat_min,lon_min,lat_max,lon_max,lat_mean,lon_mean,lat_median,lon_median,host_order,host_fam,host_spp
Eulophidae,Baryscapus,endofiticus,3,42.6384261,12.674297,56.3278821,47.2324921,51.0375419667,34.6380262667,54.1463177,44.0072897,1,1,1
Eulophidae,Baryscapus,erynniae,5,32.9407496,-118.7559973,46.603354,52.9471344,40.29827806,-5.15211414,42.6073975,12.674297,2,2,7
Eulophidae,Baryscapus,eudolichocerus,1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0
Eulophidae,Baryscapus,euphorbiae,4,38.9597594,5.53460738162,59.6749712,47.2324921,51.25475935,25.5532307954,53.1921534,24.72291185,1,1,1
Eulophidae,Baryscapus,evonymellae,29,14.5844444,-118.7559973,59.6749712,74.724091,44.9611080483,15.769017674,45.9852129,19.5060937,2,6,15
Eulophidae,Baryscapus,fechteri,2,36.7014631,-118.7559973,40.7305991,-73.9865811,38.7160311,-96.3712892,38.7160311,-96.3712892,0,0,0
Eulophidae,Baryscapus,fennahi,5,13.1500331,-77.3947692,47.2037987,-1.5695544,21.55504904,-52.16595032,15.4113138,-60.9750359,1,1,3
Eulophidae,Baryscapus,fossarum,7,37.587794,-0.540240236617,59.6749712,47.2324921,48.8579520714,16.816580635,52.2379891,14.155048,1,1,2
Eulophidae,Baryscapus,fumipennis,8,37.1232245,-93.3122704,41.9216734,-73.9865811,39.8523346,-82.25791115,40.1524944,-80.5904557,2,2,2
Eulophidae,Baryscapus,galactopus,29,-41.500083,-98.5821871,63.2467777,172.8344077,40.9377411569,17.1954446537,46.7985624,15.4749544,4,10,36
Eulophidae,Baryscapus,garganus,3,38.9597594,10.4234469,51.0834196,34.9249653,44.2272017,19.3409030667,42.6384261,12.674297,3,3,3
Eulophidae,Baryscapus,gaziantepensis,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,1,1,1
Eulophidae,Baryscapus,gerstaeckeriae,1,31.8160381,-99.5120985,31.8160381,-99.5120985,31.8160381,-99.5120985,31.8160381,-99.5120985,1,1,2
Eulophidae,Baryscapus,gigas,3,36.7014631,-120.7372569,43.9792797,-77.0366455,39.8585659,-105.509966567,38.8949549,-118.7559973,1,1,2
Eulophidae,Baryscapus,globosiclava,2,40.0028028,-4.0031039,54.1463177,47.2324921,47.07456025,21.6146941,47.07456025,21.6146941,0,0,0
Eulophidae,Baryscapus,gradwelli,7,40.0028028,-4.0031039,59.6749712,47.2324921,50.9349047857,10.7223420207,52.2379891,5.53460738162,3,5,8
Eulophidae,Baryscapus,grafi,1,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,0,0,0
Eulophidae,Baryscapus,granulatus,1,50.0000002,-86.0,50.0000002,-86.0,50.0000002,-86.0,50.0000002,-86.0,0,0,0
Eulophidae,Baryscapus,haeselbarthi,1,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,2,2,2
Eulophidae,Baryscapus,hedysari,1,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,1,1,1
Eulophidae,Baryscapus,hemigaster,1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0
Eulophidae,Baryscapus,holbeini,3,36.7014631,-118.7559973,38.7604815,-80.8408414,37.9792617333,-97.3862087,38.4758406,-92.5617874,1,1,3
Eulophidae,Baryscapus,hunteri,6,19.4326009,-99.5120985,41.6500201,-72.7342162,31.9909166667,-90.9282570667,32.3938013,-92.2275183,1,1,1
Eulophidae,Baryscapus,hylesini,5,32.9407496,-0.540240236617,59.6749712,52.9471344,48.43918874,25.3669083327,52.7954791,14.5208584,1,2,2
Eulophidae,Baryscapus,ichthyus,1,31.8160381,-99.5120985,31.8160381,-99.5120985,31.8160381,-99.5120985,31.8160381,-99.5120985,1,1,3
Eulophidae,Baryscapus,impeditus,17,27.1303344,1.5732033,59.6749712,134.726645,45.2116368941,31.8878737401,45.5643442,19.4528646,2,3,7
Eulophidae,Baryscapus,insularis,1,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,0,0,0
Eulophidae,Baryscapus,irideus,1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,2,2,3
Eulophidae,Baryscapus,jicus,5,10.3529588,76.5119752,27.1303344,87.6855882,17.46266238,80.722029,15.9240905,80.1863809,0,0,0
Eulophidae,Baryscapus,kilinceri,2,36.7014631,-118.7559973,40.7305991,-73.9865811,38.7160311,-96.3712892,38.7160311,-96.3712892,0,0,0
Eulophidae,Baryscapus,lissus,2,34.395342,-118.7559973,36.7014631,-111.7632754,35.54840255,-115.25963635,35.54840255,-115.25963635,1,1,2
Eulophidae,Baryscapus,lotellae,2,51.0834196,10.4234469,59.6749712,14.5208584,55.3791954,12.47215265,55.3791954,12.47215265,1,1,1
Eulophidae,Baryscapus,luculentus,1,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,0,0,0
Eulophidae,Baryscapus,malacosomae,18,34.5708167,-120.7372569,54.0,-68.85902,41.5280045667,-90.9145290722,41.3100045,-85.34121725,1,1,6
Eulophidae,Baryscapus,malophilus,2,40.2253569,-114.015407,43.6447642,-82.6881394,41.93506055,-98.3517732,41.93506055,-98.3517732,1,2,2
Eulophidae,Baryscapus,megachilidis,8,-31.7613364,-118.7559973,40.2253569,-71.3187696,28.1438686125,-96.4493614375,37.798209,-97.20124885,1,1,5
Eulophidae,Baryscapus,megos,1,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,0,0,0
Eulophidae,Baryscapus,microrhopalae,5,37.1232245,-97.0,55.0000001,-74.4041621,42.23470996,-83.27351208,40.0757384,-78.492772,1,2,3
Eulophidae,Baryscapus,modestus,12,27.7567667,-118.7559973,61.0666922,-71.6553991,40.9755092417,-87.567774575,40.15054765,-82.0760614,2,3,12
Eulophidae,Baryscapus,moldovicus,1,47.286747,28.5110236,47.286747,28.5110236,47.286747,28.5110236,47.286747,28.5110236,1,1,1
Eulophidae,Baryscapus,mucronatus,1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0
Eulophidae,Baryscapus,multisetosus,4,34.9823018,-4.0031039,46.603354,33.1451285,40.1471249,13.25757875,39.5014219,11.9441452,0,0,0
Eulophidae,Baryscapus,nigroviolaceus,18,32.9407496,-4.0031039,59.6749712,52.9471344,46.4669802056,19.532936698,46.99016045,17.3833467,4,11,40
Eulophidae,Baryscapus,nordi,3,38.4758406,-84.6824345,43.6211955,-77.727883,41.0223416667,-81.0837196333,40.9699889,-80.8408414,1,1,3
Eulophidae,Baryscapus,obesulus,2,46.603354,1.8883335,59.6749712,14.5208584,53.1391626,8.20459595,53.1391626,8.20459595,0,0,0
Eulophidae,Baryscapus,oophagus,9,32.9407496,1.8883335,59.6749712,52.9471344,46.8229238667,23.9429960778,47.6222451,19.0258159,2,3,4
Eulophidae,Baryscapus,orgyiae,1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,1,1,1
Eulophidae,Baryscapus,pallasi,4,51.15092055,14.5208584,64.6863136,97.7453061,57.4146307625,57.7343790289,56.91064445,59.3356758077,0,0,0
Eulophidae,Baryscapus,pallidae,10,32.9407496,-4.0031039,63.2467777,52.9471344,47.5127498,16.8262701463,46.89255625,13.5975777,1,1,3
Eulophidae,Baryscapus,papaveris,3,31.1667049,-4.0031039,46.603354,36.941628,39.2576205667,11.6089525333,40.0028028,1.8883335,1,1,4
Eulophidae,Baryscapus,phidippi,1,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,1,1,1
Eulophidae,Baryscapus,philodromi,2,40.2253569,-99.5873815,41.7370229,-82.6881394,40.9811899,-91.13776045,40.9811899,-91.13776045,1,1,2
Eulophidae,Baryscapus,phytomyzae,6,26.2540493,28.5110236,54.1463177,63.9528098,42.9004527167,42.4055552,44.3052385,42.7347294,1,1,2
Eulophidae,Baryscapus,pilicornis,3,46.603354,-0.540240236617,59.6749712,14.5208584,53.0246014333,5.28965055446,52.7954791,1.8883335,0,0,0
Eulophidae,Baryscapus,pospelovi,9,40.0028028,-4.0031039,59.6749712,47.2324921,49.6305745222,13.9276483424,49.4871968,12.674297,3,8,16
Eulophidae,Baryscapus,prionomeri,2,30.8703881,-92.0071259,35.7730076,-86.282008,33.32169785,-89.14456695,33.32169785,-89.14456695,1,1,1
Eulophidae,Baryscapus,protasis,2,38.9597594,1.8883335,46.603354,34.9249653,42.7815567,18.4066494,42.7815567,18.4066494,1,1,1
Eulophidae,Baryscapus,racemariae,16,27.7567667,-118.7559973,50.0000002,-72.7342162,38.3996006812,-89.6036162938,38.3744803,-87.7169904,1,2,20
Eulophidae,Baryscapus,repulsus,1,41.9216734,-93.3122704,41.9216734,-93.3122704,41.9216734,-93.3122704,41.9216734,-93.3122704,0,0,0
Eulophidae,Baryscapus,rugglesi,4,38.4758406,-94.6113287,45.9896587,-72.7342162,41.711529625,-80.54324185,41.1903096,-77.41371125,1,1,4
Eulophidae,Baryscapus,salsolae,1,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,1,1,1
Eulophidae,Baryscapus,sana,1,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,0,0,0
Eulophidae,Baryscapus,servadeii,17,28.0000272,-8.0932407,64.6863136,97.7453061,41.5444202765,20.9649658059,41.000028,17.0118954,2,2,5
Eulophidae,Baryscapus,shawkahensis,1,24.0002488,53.9994829,24.0002488,53.9994829,24.0002488,53.9994829,24.0002488,53.9994829,0,0,0
Eulophidae,Baryscapus,silvestrii,1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,1,1,1
Eulophidae,Baryscapus,spartifoliellae,5,38.9597594,-0.540240236617,52.7954791,34.9249653,48.9786695,13.163546749,51.0834196,10.4234469,1,1,1
Eulophidae,Baryscapus,spenceri,3,52.2379891,-0.540240236617,59.6749712,14.5208584,54.9028131333,6.50507518167,52.7954791,5.53460738162,1,1,1
Eulophidae,Baryscapus,stanfordiensis,1,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,1,1,1
Eulophidae,Baryscapus,starki,3,51.6520555,14.5208584,59.6749712,47.2324921,55.1577814667,36.2055152333,54.1463177,46.8631952,1,1,1
Eulophidae,Baryscapus,sugonjaevi,11,38.6281733,10.4234469,59.6749712,158.7054275,47.1615139682,61.5685755741,45.9852129,44.6736646,2,2,11
Eulophidae,Baryscapus,szocsi,5,42.6384261,-3.2765752,59.6749712,19.5060937,50.16017286,9.06260148,47.1817585,12.674297,2,8,14
Eulophidae,Baryscapus,talitzkii,3,45.9852129,1.8883335,47.286747,28.5110236,46.6251046333,18.3617598667,46.603354,24.6859225,2,2,2
Eulophidae,Baryscapus,thanasimi,6,36.7014631,-118.7559973,47.3752671,-77.727883,40.7111632833,-91.689781,39.72291475,-82.76163795,1,2,5
Eulophidae,Baryscapus,theclae,3,40.0757384,-74.4041621,42.3788774,-72.0323659,41.3682119667,-73.0569147333,41.6500201,-72.7342162,1,1,1
Eulophidae,Baryscapus,tineivorus,10,-28.8166235,-118.7559973,54.7023545,24.991639,35.54016291,-55.74190747,40.9376885,-72.38329105,2,2,7
Eulophidae,Baryscapus,transversalis,3,39.000041,19.9999619,42.6073975,25.4856617,40.8691555,22.4951935,41.000028,21.9999569,2,3,4
Eulophidae,Baryscapus,turionum,23,38.9597594,-86.0,59.6749712,40.1520421,46.277108813,-8.3638936763,45.9852129,10.4234469,3,6,8
Eulophidae,Baryscapus,uetzi,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,2,2,2
Eulophidae,Baryscapus,virens,3,46.603354,1.8883335,54.1463177,47.2324921,49.3104767333,22.8756397667,47.1817585,19.5060937,1,1,1
Eulophidae,Ceranisus,adiyamanensis,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,africanensis,1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,1,1,1
Eulophidae,Ceranisus,amanosus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,americensis,19,-34.9964962,-124.9999999,55.0,5.53460738162,31.4573342737,-87.388839801,36.7014631,-86.0,1,1,3
Eulophidae,Ceranisus,antalyacus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,1,1,1
Eulophidae,Ceranisus,atcanacus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,auriventris,3,-31.8759834,135.6301212,-21.9182855,147.2869493,-28.1095451,142.458653133,-30.5343664,144.4588889,0,0,0
Eulophidae,Ceranisus,barsoomensis,1,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,0,0,0
Eulophidae,Ceranisus,bozovaensis,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,femoratus,6,1.4419683,-1.080027,15.9240905,122.7312101,8.71472253333,42.6134972333,8.7796878,25.7924893,1,1,3
Eulophidae,Ceranisus,filizinancae,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,hirsutus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,hoddlei,4,8.0018709,-99.1333415,19.4326009,-66.1109317,13.192275925,-83.47900915,12.66731595,-84.3358817,0,0,0
Eulophidae,Ceranisus,jabanitarlensis,1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,0,0,0
Eulophidae,Ceranisus,javae,2,22.3511148,71.247499,30.3308401,78.6677428,26.34097745,74.9576209,26.34097745,74.9576209,1,1,1
Eulophidae,Ceranisus,karacadagi,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,karkamisus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,kemalae,1,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,0,0,0
Eulophidae,Ceranisus,kirimensis,1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,1,1,1
Eulophidae,Ceranisus,kocaki,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,komurcukurus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,lepidotus,3,40.0028028,-4.0031039,52.7954791,15.4749544,47.5383274,3.64387008779,49.8167003,-0.540240236617,1,1,2
Eulophidae,Ceranisus,loomansi,10,34.395342,-124.9999999,55.0000001,-63.4594099,47.16421897,-99.53363987,48.2500001,-105.80385825,1,1,1
Eulophidae,Ceranisus,menes,63,-42.0350669,-157.9752029,59.6749712,172.8344077,19.5958093841,35.4609273592,28.5306525,28.5110236,3,3,26
Eulophidae,Ceranisus,nigricornis,1,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,0,0,0
Eulophidae,Ceranisus,nigrifemora,3,-34.9964962,-84.0739101,10.2735633,-64.9672816,-5.57368733333,-71.7173744667,8.0018709,-66.1109317,0,0,0
Eulophidae,Ceranisus,nizipus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,oezdikmeni,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,oguzeliensis,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,onuri,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,1,1,1
Eulophidae,Ceranisus,pacuvius,14,33.0000866,-7.9794598,59.6749712,64.9998468,49.1861622071,17.0546093117,49.65194855,13.8604087,3,3,6
Eulophidae,Ceranisus,planitianus,13,30.8760272,-118.7559973,65.0000004,35.0015196,45.0524566308,-31.2609696923,47.1817585,-3.2765752,0,0,0
Eulophidae,Ceranisus,rubensteina,1,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,0,0,0
Eulophidae,Ceranisus,russelli,6,21.2160437,-157.9752029,54.0,-0.540240236617,42.3715349167,-85.3682745228,44.7581118,-81.4691034,1,1,10
Eulophidae,Ceranisus,sekilinensis,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,semitestaceus,1,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,0,0,0
Eulophidae,Ceranisus,sincanus,1,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,38.9597594,34.9249653,0,0,0
Eulophidae,Ceranisus,udnamtak,1,28.1082107,84.0917515,28.1082107,84.0917515,28.1082107,84.0917515,28.1082107,84.0917515,0,0,0
Eulophidae,Ceranisus,ukrainensis,1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,0,0,0
Eulophidae,Ceranisus,votetoda,1,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,0,0,0
Eulophidae,Galeopsomyia,compacta,1,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,0,0,0
Eulophidae,Galeopsomyia,cupreus,2,12.1360374,-61.6904044,12.90447,-61.2765568,12.5202537,-61.4834806,12.5202537,-61.4834806,0,0,0
Eulophidae,Galeopsomyia,deilochus,1,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,0,0,0
Eulophidae,Galeopsomyia,epidius,4,27.7567667,-89.4339808,50.0000002,-73.9865811,39.641749475,-82.721136325,40.4051155,-83.7319917,0,0,0
Eulophidae,Galeopsomyia,fausta,10,-34.9964962,-99.1333415,40.0028028,-4.0031039,0.16742646,-62.04978642,7.6328004,-65.77570305,1,1,1
Eulophidae,Galeopsomyia,flavipes,1,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,0,0,0
Eulophidae,Galeopsomyia,glypta,1,-21.9549805,-49.0232347,-21.9549805,-49.0232347,-21.9549805,-49.0232347,-21.9549805,-49.0232347,2,2,2
Eulophidae,Galeopsomyia,haemon,11,2.893108,-111.7632754,40.7305991,-73.7845142,33.4257444364,-87.8205862182,38.27312,-81.4639834,2,3,7
Eulophidae,Galeopsomyia,itauna,1,-21.9549805,-49.0232347,-21.9549805,-49.0232347,-21.9549805,-49.0232347,-21.9549805,-49.0232347,1,1,1
Eulophidae,Galeopsomyia,macaxeira,1,-3.7615679,-62.2809962,-3.7615679,-62.2809962,-3.7615679,-62.2809962,-3.7615679,-62.2809962,0,0,0
Eulophidae,Galeopsomyia,multisulcata,2,-34.9964962,-99.1333415,19.4326009,-64.9672816,-7.78194765,-82.05031155,-7.78194765,-82.05031155,0,0,0
Eulophidae,Galeopsomyia,nicaraguaensis,1,12.3724928,-84.8700307,12.3724928,-84.8700307,12.3724928,-84.8700307,12.3724928,-84.8700307,0,0,0
Eulophidae,Galeopsomyia,nigrocyanea,6,27.7567667,-118.7559973,38.8949549,-77.0366455,33.6187624667,-91.3025237333,33.744501,-86.73555465,1,1,1
Eulophidae,Galeopsomyia,persimilis,1,-12.2115008,-55.5716546,-12.2115008,-55.5716546,-12.2115008,-55.5716546,-12.2115008,-55.5716546,0,0,0
Eulophidae,Galeopsomyia,scadius,1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0
Eulophidae,Galeopsomyia,squamosa,2,36.7014631,-118.7559973,38.27312,-98.5821871,37.48729155,-108.6690922,37.48729155,-108.6690922,0,0,0
Eulophidae,Galeopsomyia,sulcata,1,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,0,0,0
Eulophidae,Galeopsomyia,transcarinata,1,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,1,1,1
Eulophidae,Galeopsomyia,valerus,1,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,0,0,0
Eulophidae,Galeopsomyia,viridicyanea,1,-12.2115008,-55.5716546,-12.2115008,-55.5716546,-12.2115008,-55.5716546,-12.2115008,-55.5716546,0,0,0
Eulophidae,Holarcticesa,clinius,7,49.8167003,-124.9999999,64.574131,15.4749544,55.0260986143,-9.72276610939,52.7954791,10.4234469,1,1,1
Eulophidae,Holarcticesa,tatrica,8,38.4758406,-84.6824345,63.2467777,25.9209164,49.0925322875,-17.611321125,46.99016045,11.376416,0,0,0
Eulophidae,Leptocybe,invasa,42,-41.500083,-81.4639834,46.603354,172.8344077,14.481261156,46.4514682056,21.36213225,38.85076545,1,1,16
Eulophidae,Necremnus,aenigmaticus,6,40.0028028,-4.0031039,59.6749712,14.5208584,50.9717126167,5.43710382723,51.93944935,6.1108309,2,2,3
Eulophidae,Necremnus,alticola,1,32.75175465,-16.9817465613,32.75175465,-16.9817465613,32.75175465,-16.9817465613,32.75175465,-16.9817465613,0,0,0
Eulophidae,Necremnus,artynes,18,28.5306525,-100.4458824,59.6749712,103.8499736,45.0049220806,10.3467885991,46.7141964,14.3379532,1,1,2
Eulophidae,Necremnus,bahamiensis,1,24.7736546,-78.0000546,24.7736546,-78.0000546,24.7736546,-78.0000546,24.7736546,-78.0000546,1,1,1
Eulophidae,Necremnus,breviramulus,3,38.27312,-98.5821871,40.0796319,-89.4339808,39.0377444667,-93.5259851,38.7604815,-92.5617874,1,1,4
Eulophidae,Necremnus,californicus,2,36.7014631,-118.7559973,47.6201461,-100.5407369,42.1608046,-109.6483671,42.1608046,-109.6483671,0,0,0
Eulophidae,Necremnus,capitatus,5,45.0819456,-0.540240236617,59.6749712,134.726645,51.6698271,40.8665736527,50.9800393,15.4749544,1,1,1
Eulophidae,Necremnus,collaris,1,46.8250388,103.8499736,46.8250388,103.8499736,46.8250388,103.8499736,46.8250388,103.8499736,0,0,0
Eulophidae,Necremnus,comptus,1,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,0,0,0
Eulophidae,Necremnus,cosconius,7,28.5306525,-15.7464438,59.6749712,19.5060937,48.6143206714,6.2682356662,51.0834196,10.4234469,0,0,0
Eulophidae,Necremnus,cosmopterix,1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,1,3,3
Eulophidae,Necremnus,croton,4,38.9597594,-0.540240236617,59.6749712,34.9249653,48.261832775,17.6556055408,47.20630025,18.11884855,1,1,1
Eulophidae,Necremnus,curtus,1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,0,0,0
Eulophidae,Necremnus,cyriades,2,27.7567667,-81.4639834,38.8949549,-77.0366455,33.3258608,-79.25031445,33.3258608,-79.25031445,1,1,1
Eulophidae,Necremnus,duplicatus,5,38.8949549,-120.7372569,61.0666922,5.53460738162,47.96473602,-82.8492818037,43.9792797,-107.991707,1,1,1
Eulophidae,Necremnus,flagellaris,1,56.7861112,-4.1140517,56.7861112,-4.1140517,56.7861112,-4.1140517,56.7861112,-4.1140517,0,0,0
Eulophidae,Necremnus,folia,18,40.0028028,-7.9794598,59.6749712,47.2324921,48.3909531444,17.2222475192,48.0139496,19.15877745,1,1,1
Eulophidae,Necremnus,fumatus,1,32.75175465,-16.9817465613,32.75175465,-16.9817465613,32.75175465,-16.9817465613,32.75175465,-16.9817465613,0,0,0
Eulophidae,Necremnus,fumipennis,2,42.6384261,12.674297,44.3053476,17.5961467,43.47188685,15.13522185,43.47188685,15.13522185,1,1,1
Eulophidae,Necremnus,hippia,2,46.603354,-3.2765752,54.7023545,1.8883335,50.65285425,-0.69412085,50.65285425,-0.69412085,0,0,0
Eulophidae,Necremnus,hungaricus,3,47.1817585,19.4528646,48.7411522,28.5110236,47.7365525667,22.4899939667,47.286747,19.5060937,1,1,1
Eulophidae,Necremnus,iphinoe,1,27.7567667,-81.4639834,27.7567667,-81.4639834,27.7567667,-81.4639834,27.7567667,-81.4639834,0,0,0
Eulophidae,Necremnus,kozlovi,1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,0,0,0
Eulophidae,Necremnus,leucarthros,27,28.0000272,-100.4458824,59.9393657,158.7054275,46.9175881,29.2076063165,47.1817585,19.4528646,3,12,40
Eulophidae,Necremnus,metalarus,16,28.5306525,-120.7372569,64.574131,19.5060937,48.215619425,-20.7729076354,47.28765045,3.71147044081,1,5,9
Eulophidae,Necremnus,navonei,2,42.6384261,1.8883335,46.603354,12.674297,44.62089005,7.28131525,44.62089005,7.28131525,1,1,1
Eulophidae,Necremnus,norvegicus,1,64.574131,11.5270102892,64.574131,11.5270102892,64.574131,11.5270102892,64.574131,11.5270102892,0,0,0
Eulophidae,Necremnus,oregonensis,1,43.9792797,-120.7372569,43.9792797,-120.7372569,43.9792797,-120.7372569,43.9792797,-120.7372569,1,1,1
Eulophidae,Necremnus,phaeochromus,1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,0,0,0
Eulophidae,Necremnus,plumiferae,5,41.6171214,8.2319736,59.6749712,71.2882389,49.41954536,25.68644132,46.7985624,14.5208584,1,1,1
Eulophidae,Necremnus,propodealis,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Eulophidae,Necremnus,purpurascens,1,52.8032368,128.437295,52.8032368,128.437295,52.8032368,128.437295,52.8032368,128.437295,0,0,0
Eulophidae,Necremnus,rhaecus,1,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,0,0,0
Eulophidae,Necremnus,rugulosus,1,31.1728192,-7.3366042,31.1728192,-7.3366042,31.1728192,-7.3366042,31.1728192,-7.3366042,0,0,0
Eulophidae,Necremnus,silvae,1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0
Eulophidae,Necremnus,stylatus,1,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,0,0,0
Eulophidae,Necremnus,taigensis,1,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,0,0,0
